>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 14:33:01 +0200
xnode:	neotest@z6001.ivan.nexedi.com (2401:5180:0:6f::1 192.168.0.16)
uname:	Linux z6001-COMP-2784 4.13.0-36-generic #40-Ubuntu SMP Fri Feb 16 20:07:48 UTC 2018 x86_64 x86_64 x86_64 GNU/Linux
cpu:	Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz
cpu/[0-23]/freq: acpi-cpufreq/performance [2.66GHz - 2.66GHz]
cpu/[0-23]/idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
WARNING: cpu: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
disk/sda: ADATA SU800       rev 8BS  119,2G
nic/enp1s0: Broadcom Limited NetXtreme BCM5764M Gigabit Ethernet PCIe rev 10
nic/enp1s0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/enp1s0/coalesce: rxc: 20μs/5f/0μs-irq/5f-irq,  txc: 72μs/53f/0μs-irq/5f-irq
nic/enp1s0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/enp1s0: RX coalesce latency is max 20μs - that will add to networked request-reply latency
sw/python:          Python 2.7.12
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.25-MariaDB-1 for debian-linux-gnu on x86_64 (Ubuntu 17.10)
sw/neo:             v1.8-1589-g7c21fb9
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	z6001
cluster:
Benchmarkpystone 1 116106 pystone/s	# POLL·0 C1·82 C1E·0 C3·20 C6·359
Benchmarkpystone 1 113708 pystone/s	# POLL·0 C1·61 C1E·1 C3·17 C6·327
Benchmarkpystone 1 113468 pystone/s	# POLL·0 C1·76 C1E·0 C3·21 C6·402
Benchmarkpystone 1 103554 pystone/s	# POLL·4 C1·85 C1E·4 C3·15 C6·338
Benchmarkpystone 1 113983 pystone/s	# POLL·2 C1·106 C1E·4 C3·10 C6·457
Benchmarkfs1-zwrk.go·16 5000000	2856329.5 req/s  5.602 latency-µs/object	# POLL·49 C1·9903 C1E·22965 C3·23371 C6·23215
Benchmarkfs1-zwrk.go·16 5000000	2851424.1 req/s  5.611 latency-µs/object	# POLL·52 C1·9711 C1E·24779 C3·18342 C6·29053
Benchmarkfs1-zwrk.go·16 5000000	2826861.0 req/s  5.660 latency-µs/object	# POLL·43 C1·9419 C1E·24654 C3·16695 C6·31197
Benchmarkfs1-zwrk.go·16 5000000	2848468.4 req/s  5.617 latency-µs/object	# POLL·42 C1·10111 C1E·29156 C3·24258 C6·23136
Benchmarkfs1-zwrk.go·16 5000000	2856466.8 req/s  5.601 latency-µs/object	# POLL·62 C1·10098 C1E·31092 C3·13651 C6·31507

*** ZEO
Benchmarkzeo/py/fs1-zhash.py 3789 561.9 µs/object	# crc32:a50b90dc  nread=4905351  t=2.130s	# POLL·2 C1·36491 C1E·3818 C3·3949 C6·949
Benchmarkzeo/py/fs1-zhash.py 3789 611.3 µs/object	# crc32:a50b90dc  nread=4905351  t=2.317s	# POLL·3 C1·32025 C1E·8220 C3·4110 C6·1434
Benchmarkzeo/py/fs1-zhash.py 3789 575.0 µs/object	# crc32:a50b90dc  nread=4905351  t=2.179s	# POLL·11 C1·42086 C1E·4783 C3·3963 C6·1113
Benchmarkzeo/py/fs1-zhash.py 3789 671.7 µs/object	# crc32:a50b90dc  nread=4905351  t=2.546s	# POLL·6 C1·34148 C1E·11198 C3·4392 C6·977
Benchmarkzeo/py/fs1-zhash.py 3789 665.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.521s	# POLL·1 C1·26705 C1E·10065 C3·4583 C6·2303

Benchmarkzeo/py/fs1-zhash.go 3789 224.7 µs/object	# crc32:a50b90dc  nread=4905351  t=851.575929ms	# POLL·6 C1·636 C1E·10660 C3·6759 C6·3632
Benchmarkzeo/py/fs1-zhash.go 3789 219.6 µs/object	# crc32:a50b90dc  nread=4905351  t=832.296608ms	# POLL·9 C1·911 C1E·9959 C3·6936 C6·3461
Benchmarkzeo/py/fs1-zhash.go 3789 236.8 µs/object	# crc32:a50b90dc  nread=4905351  t=897.607177ms	# POLL·6 C1·344 C1E·9264 C3·8124 C6·3501
Benchmarkzeo/py/fs1-zhash.go 3789 224.7 µs/object	# crc32:a50b90dc  nread=4905351  t=851.639689ms	# POLL·4 C1·861 C1E·9647 C3·8438 C6·2349
Benchmarkzeo/py/fs1-zhash.go 3789 235.9 µs/object	# crc32:a50b90dc  nread=4905351  t=894.141097ms	# POLL·4 C1·384 C1E·9756 C3·8852 C6·2452
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 87.2 µs/object	# crc32:a50b90dc  nread=4905351  t=330.535332ms	# POLL·15 C1·2702 C1E·11553 C3·1029 C6·3286
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 88.1 µs/object	# crc32:a50b90dc  nread=4905351  t=333.752637ms	# POLL·22 C1·2569 C1E·11719 C3·963 C6·3313
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 88.9 µs/object	# crc32:a50b90dc  nread=4905351  t=337.073953ms	# POLL·24 C1·2246 C1E·11696 C3·944 C6·3508
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 87.3 µs/object	# crc32:a50b90dc  nread=4905351  t=330.727367ms	# POLL·17 C1·2671 C1E·11530 C3·1154 C6·3064
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 88.1 µs/object	# crc32:a50b90dc  nread=4905351  t=333.950539ms	# POLL·29 C1·2737 C1E·11269 C3·1298 C6·3146

# 1 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·1 10000	5215.7 req/s  191.729 latency-µs/object	# POLL·15 C1·4700 C1E·34981 C3·28512 C6·6762
Benchmarkzeo/py/fs1-zwrk.go·1 10000	5320.4 req/s  187.954 latency-µs/object	# POLL·13 C1·5698 C1E·34002 C3·28385 C6·6875
Benchmarkzeo/py/fs1-zwrk.go·1 10000	4915.8 req/s  203.428 latency-µs/object	# POLL·23 C1·3715 C1E·35087 C3·27078 C6·9660
Benchmarkzeo/py/fs1-zwrk.go·1 10000	5089.8 req/s  196.472 latency-µs/object	# POLL·14 C1·4344 C1E·35511 C3·27482 C6·8244
Benchmarkzeo/py/fs1-zwrk.go·1 5000	4795.8 req/s  208.515 latency-µs/object	# POLL·17 C1·1725 C1E·21003 C3·20951 C6·5074

# 2 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·2 10000	8180.6 req/s  244.480 latency-µs/object	# POLL·23 C1·1465 C1E·46000 C3·11863 C6·5192
Benchmarkzeo/py/fs1-zwrk.go·2 10000	8084.7 req/s  247.380 latency-µs/object	# POLL·17 C1·1480 C1E·44412 C3·14006 C6·4510
Benchmarkzeo/py/fs1-zwrk.go·2 10000	7997.2 req/s  250.089 latency-µs/object	# POLL·23 C1·1985 C1E·44135 C3·13702 C6·4605
Benchmarkzeo/py/fs1-zwrk.go·2 10000	8283.6 req/s  241.441 latency-µs/object	# POLL·17 C1·1660 C1E·47477 C3·11812 C6·3487
Benchmarkzeo/py/fs1-zwrk.go·2 10000	8283.5 req/s  241.444 latency-µs/object	# POLL·16 C1·1669 C1E·46332 C3·11259 C6·5246

# 3 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·3 10000	8870.8 req/s  338.189 latency-µs/object	# POLL·26 C1·2677 C1E·44029 C3·11308 C6·5971
Benchmarkzeo/py/fs1-zwrk.go·3 10000	8905.3 req/s  336.877 latency-µs/object	# POLL·18 C1·2654 C1E·46311 C3·8685 C6·6556
Benchmarkzeo/py/fs1-zwrk.go·3 10000	8400.7 req/s  357.111 latency-µs/object	# POLL·19 C1·2264 C1E·43276 C3·12644 C6·5723
Benchmarkzeo/py/fs1-zwrk.go·3 10000	9112.9 req/s  329.205 latency-µs/object	# POLL·18 C1·5061 C1E·41137 C3·12214 C6·5925
Benchmarkzeo/py/fs1-zwrk.go·3 10000	8913.5 req/s  336.570 latency-µs/object	# POLL·19 C1·3011 C1E·43706 C3·10821 C6·6868

# 4 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9323.8 req/s  429.009 latency-µs/object	# POLL·16 C1·6488 C1E·40333 C3·12127 C6·5156
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9109.4 req/s  439.108 latency-µs/object	# POLL·15 C1·3790 C1E·42528 C3·10745 C6·9779
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9174.6 req/s  435.988 latency-µs/object	# POLL·53 C1·4526 C1E·43166 C3·31775 C6·7760
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9185.0 req/s  435.493 latency-µs/object	# POLL·66 C1·5033 C1E·42878 C3·30130 C6·9827
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9165.3 req/s  436.429 latency-µs/object	# POLL·60 C1·5443 C1E·42571 C3·25532 C6·8033

# 8 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·8 10000	9835.6 req/s  813.368 latency-µs/object	# POLL·15 C1·6854 C1E·38451 C3·10005 C6·8623
Benchmarkzeo/py/fs1-zwrk.go·8 10000	9890.9 req/s  808.828 latency-µs/object	# POLL·25 C1·6057 C1E·36878 C3·13993 C6·6862
Benchmarkzeo/py/fs1-zwrk.go·8 10000	9804.9 req/s  815.921 latency-µs/object	# POLL·26 C1·6240 C1E·37994 C3·9627 C6·10132
Benchmarkzeo/py/fs1-zwrk.go·8 10000	9809.0 req/s  815.577 latency-µs/object	# POLL·22 C1·6022 C1E·40095 C3·12578 C6·5209
Benchmarkzeo/py/fs1-zwrk.go·8 10000	9778.8 req/s  818.092 latency-µs/object	# POLL·21 C1·6110 C1E·38292 C3·9804 C6·10033

# 12 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·12 10000	9120.6 req/s  1315.709 latency-µs/object	# POLL·26 C1·4952 C1E·40835 C3·13824 C6·4843
Benchmarkzeo/py/fs1-zwrk.go·12 20000	10094.9 req/s  1188.715 latency-µs/object	# POLL·49 C1·21813 C1E·94746 C3·14681 C6·16576
Benchmarkzeo/py/fs1-zwrk.go·12 10000	9051.3 req/s  1325.783 latency-µs/object	# POLL·23 C1·4383 C1E·40675 C3·11332 C6·7714
Benchmarkzeo/py/fs1-zwrk.go·12 10000	9990.4 req/s  1201.148 latency-µs/object	# POLL·13 C1·6970 C1E·37818 C3·13064 C6·6472
Benchmarkzeo/py/fs1-zwrk.go·12 20000	10110.8 req/s  1186.845 latency-µs/object	# POLL·52 C1·20161 C1E·95106 C3·16040 C6·15750

# 16 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·16 20000	10370.7 req/s  1542.808 latency-µs/object	# POLL·53 C1·22381 C1E·95071 C3·15100 C6·14716
Benchmarkzeo/py/fs1-zwrk.go·16 20000	10172.7 req/s  1572.839 latency-µs/object	# POLL·55 C1·22863 C1E·93780 C3·16461 C6·14679
Benchmarkzeo/py/fs1-zwrk.go·16 20000	10191.8 req/s  1569.890 latency-µs/object	# POLL·58 C1·22862 C1E·94635 C3·16429 C6·13970
Benchmarkzeo/py/fs1-zwrk.go·16 20000	9059.9 req/s  1766.028 latency-µs/object	# POLL·72 C1·17778 C1E·104155 C3·12447 C6·14249
Benchmarkzeo/py/fs1-zwrk.go·16 20000	10080.2 req/s  1587.264 latency-µs/object	# POLL·16 C1·10373 C1E·101789 C3·12934 C6·17199

*** NEO/py sqlite
Benchmarkneo/py/sqlite-zhash.py 3789 678.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.570s	# POLL·1 C1·177 C1E·14 C3·12786 C6·3408
Benchmarkneo/py/sqlite-zhash.py 3789 691.4 µs/object	# crc32:a50b90dc  nread=4905351  t=2.620s	# POLL·0 C1·230 C1E·11 C3·14766 C6·1376
Benchmarkneo/py/sqlite-zhash.py 3789 712.6 µs/object	# crc32:a50b90dc  nread=4905351  t=2.701s	# POLL·1 C1·187 C1E·4 C3·14872 C6·1229
Benchmarkneo/py/sqlite-zhash.py 3789 706.9 µs/object	# crc32:a50b90dc  nread=4905351  t=2.679s	# POLL·2 C1·221 C1E·11 C3·14617 C6·1433
Benchmarkneo/py/sqlite-zhash.py 3789 673.1 µs/object	# crc32:a50b90dc  nread=4905351  t=2.551s	# POLL·1 C1·5626 C1E·1147 C3·12628 C6·3525

Benchmarkneo/py/sqlite-zhash.go 3789 297.7 µs/object	# crc32:a50b90dc  nread=4905351  t=1.128329336s	# POLL·3 C1·155 C1E·10145 C3·9141 C6·3119
Benchmarkneo/py/sqlite-zhash.go 3789 312.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.182364492s	# POLL·7 C1·520 C1E·9994 C3·6190 C6·6146
Benchmarkneo/py/sqlite-zhash.go 3789 281.8 µs/object	# crc32:a50b90dc  nread=4905351  t=1.068047849s	# POLL·6 C1·132 C1E·10359 C3·6925 C6·4097
Benchmarkneo/py/sqlite-zhash.go 3789 286.1 µs/object	# crc32:a50b90dc  nread=4905351  t=1.084275016s	# POLL·3 C1·155 C1E·9989 C3·11282 C6·1532
Benchmarkneo/py/sqlite-zhash.go 3789 313.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.186296221s	# POLL·4 C1·96 C1E·9113 C3·7102 C6·5913
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 190.9 µs/object	# crc32:a50b90dc  nread=4905351  t=723.417756ms	# POLL·9 C1·1368 C1E·13039 C3·2987 C6·4247
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 188.0 µs/object	# crc32:a50b90dc  nread=4905351  t=712.609759ms	# POLL·9 C1·1610 C1E·13332 C3·3129 C6·4031
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 188.0 µs/object	# crc32:a50b90dc  nread=4905351  t=712.471253ms	# POLL·2 C1·1300 C1E·12139 C3·5220 C6·2709
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 188.6 µs/object	# crc32:a50b90dc  nread=4905351  t=714.976019ms	# POLL·11 C1·1445 C1E·12208 C3·5586 C6·2310
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 188.3 µs/object	# crc32:a50b90dc  nread=4905351  t=713.739836ms	# POLL·7 C1·1444 C1E·12598 C3·3250 C6·4240

# 1 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·1 5000	3420.8 req/s  292.332 latency-µs/object	# POLL·4 C1·608 C1E·24316 C3·17136 C6·8711
Benchmarkneo/py/sqlite-zwrk.go·1 5000	3695.6 req/s  270.591 latency-µs/object	# POLL·12 C1·2402 C1E·21396 C3·18730 C6·8382
Benchmarkneo/py/sqlite-zwrk.go·1 5000	3129.7 req/s  319.523 latency-µs/object	# POLL·5 C1·667 C1E·24325 C3·20949 C6·7537
Benchmarkneo/py/sqlite-zwrk.go·1 5000	3278.8 req/s  304.987 latency-µs/object	# POLL·5 C1·150 C1E·26742 C3·19021 C6·8683
Benchmarkneo/py/sqlite-zwrk.go·1 5000	3205.9 req/s  311.922 latency-µs/object	# POLL·3 C1·497 C1E·25311 C3·13893 C6·12400

# 2 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5034.4 req/s  397.270 latency-µs/object	# POLL·3 C1·923 C1E·30847 C3·23487 C6·10006
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5038.9 req/s  396.912 latency-µs/object	# POLL·8 C1·813 C1E·30474 C3·25944 C6·7906
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5027.9 req/s  397.783 latency-µs/object	# POLL·10 C1·167 C1E·30370 C3·26630 C6·7657
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5056.0 req/s  395.570 latency-µs/object	# POLL·6 C1·127 C1E·31813 C3·26900 C6·8937
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5051.8 req/s  395.895 latency-µs/object	# POLL·4 C1·193 C1E·40329 C3·21276 C6·9665

# 3 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·3 10000	4990.7 req/s  601.115 latency-µs/object	# POLL·8 C1·135 C1E·30986 C3·26691 C6·7989
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5023.8 req/s  597.163 latency-µs/object	# POLL·10 C1·163 C1E·33528 C3·25835 C6·7578
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5013.3 req/s  598.410 latency-µs/object	# POLL·9 C1·1151 C1E·29414 C3·24760 C6·10401
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5014.0 req/s  598.329 latency-µs/object	# POLL·2 C1·191 C1E·38360 C3·23864 C6·8999
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5002.0 req/s  599.761 latency-µs/object	# POLL·11 C1·231 C1E·33473 C3·24308 C6·10617

# 4 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5119.7 req/s  781.300 latency-µs/object	# POLL·12 C1·163 C1E·37240 C3·24607 C6·8193
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5140.2 req/s  778.174 latency-µs/object	# POLL·14 C1·236 C1E·41204 C3·24120 C6·7260
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5095.1 req/s  785.074 latency-µs/object	# POLL·7 C1·541 C1E·33763 C3·23753 C6·10696
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5114.6 req/s  782.075 latency-µs/object	# POLL·3 C1·817 C1E·40536 C3·22059 C6·9975
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5091.5 req/s  785.617 latency-µs/object	# POLL·3 C1·179 C1E·37664 C3·21661 C6·9991

# 8 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·8 10000	4894.4 req/s  1634.521 latency-µs/object	# POLL·5 C1·200 C1E·36177 C3·27805 C6·6888
Benchmarkneo/py/sqlite-zwrk.go·8 10000	4997.6 req/s  1600.776 latency-µs/object	# POLL·16 C1·674 C1E·33492 C3·27489 C6·5864
Benchmarkneo/py/sqlite-zwrk.go·8 10000	5035.7 req/s  1588.644 latency-µs/object	# POLL·7 C1·219 C1E·42010 C3·25076 C6·6645
Benchmarkneo/py/sqlite-zwrk.go·8 10000	5101.1 req/s  1568.275 latency-µs/object	# POLL·8 C1·271 C1E·34644 C3·26909 C6·5864
Benchmarkneo/py/sqlite-zwrk.go·8 10000	5085.6 req/s  1573.079 latency-µs/object	# POLL·4 C1·192 C1E·33357 C3·28058 C6·6744

# 12 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·12 10000	4976.3 req/s  2411.438 latency-µs/object	# POLL·6 C1·893 C1E·35084 C3·24988 C6·7753
Benchmarkneo/py/sqlite-zwrk.go·12 10000	5003.3 req/s  2398.430 latency-µs/object	# POLL·9 C1·229 C1E·32843 C3·26632 C6·6970
Benchmarkneo/py/sqlite-zwrk.go·12 10000	4992.9 req/s  2403.430 latency-µs/object	# POLL·19 C1·199 C1E·31940 C3·28302 C6·7140
Benchmarkneo/py/sqlite-zwrk.go·12 10000	4646.8 req/s  2582.400 latency-µs/object	# POLL·12 C1·600 C1E·35692 C3·30634 C6·5654
Benchmarkneo/py/sqlite-zwrk.go·12 10000	4948.5 req/s  2424.997 latency-µs/object	# POLL·17 C1·215 C1E·34796 C3·27200 C6·7353

# 16 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5091.5 req/s  3142.471 latency-µs/object	# POLL·7 C1·1139 C1E·37294 C3·25839 C6·7630
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5062.6 req/s  3160.413 latency-µs/object	# POLL·9 C1·652 C1E·39922 C3·23465 C6·10145
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5062.7 req/s  3160.357 latency-µs/object	# POLL·9 C1·890 C1E·34347 C3·26093 C6·6787
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5023.6 req/s  3184.964 latency-µs/object	# POLL·14 C1·268 C1E·37672 C3·25166 C6·10043
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5038.7 req/s  3175.405 latency-µs/object	# POLL·15 C1·378 C1E·36076 C3·22171 C6·10197
2018-03-05 15:03:23.4190 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/py sqlite (logging disabled)
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 643.3 µs/object	# crc32:a50b90dc  nread=4905351  t=2.438s	# POLL·3 C1·394 C1E·44 C3·13255 C6·3088
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 673.1 µs/object	# crc32:a50b90dc  nread=4905351  t=2.551s	# POLL·1 C1·180 C1E·9 C3·14990 C6·990
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 664.7 µs/object	# crc32:a50b90dc  nread=4905351  t=2.519s	# POLL·3 C1·308 C1E·14 C3·15188 C6·652
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 657.1 µs/object	# crc32:a50b90dc  nread=4905351  t=2.490s	# POLL·2 C1·4483 C1E·1282 C3·11606 C6·4241
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 686.5 µs/object	# crc32:a50b90dc  nread=4905351  t=2.602s	# POLL·2 C1·113 C1E·5 C3·15132 C6·784

Benchmarkneo/py(!log)/sqlite-zhash.go 3789 275.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.043700628s	# POLL·2 C1·125 C1E·12108 C3·5423 C6·5044
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 286.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.08380271s	# POLL·3 C1·143 C1E·9048 C3·11902 C6·1383
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 284.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.076351108s	# POLL·4 C1·138 C1E·11310 C3·6563 C6·4868
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 294.8 µs/object	# crc32:a50b90dc  nread=4905351  t=1.117390046s	# POLL·2 C1·385 C1E·9960 C3·7002 C6·6046
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 283.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.07258439s	# POLL·4 C1·195 C1E·9051 C3·9767 C6·2683
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 163.2 µs/object	# crc32:a50b90dc  nread=4905351  t=618.598685ms	# POLL·12 C1·1473 C1E·13090 C3·5027 C6·1519
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 159.8 µs/object	# crc32:a50b90dc  nread=4905351  t=605.659811ms	# POLL·9 C1·1258 C1E·14020 C3·3673 C6·2129
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 163.4 µs/object	# crc32:a50b90dc  nread=4905351  t=619.266073ms	# POLL·7 C1·1361 C1E·13917 C3·3405 C6·2570
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 163.1 µs/object	# crc32:a50b90dc  nread=4905351  t=618.188508ms	# POLL·12 C1·1308 C1E·13971 C3·3403 C6·2665
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 163.5 µs/object	# crc32:a50b90dc  nread=4905351  t=619.801884ms	# POLL·10 C1·1359 C1E·14232 C3·3313 C6·2467

# 1 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 5000	3604.8 req/s  277.405 latency-µs/object	# POLL·9 C1·757 C1E·22298 C3·19770 C6·6168
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 5000	3502.9 req/s  285.481 latency-µs/object	# POLL·5 C1·401 C1E·23425 C3·18164 C6·8005
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 5000	3743.6 req/s  267.126 latency-µs/object	# POLL·3 C1·2277 C1E·23950 C3·16228 C6·8003
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 5000	3563.7 req/s  280.608 latency-µs/object	# POLL·2 C1·444 C1E·26455 C3·18546 C6·8080
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 5000	4014.0 req/s  249.125 latency-µs/object	# POLL·6 C1·954 C1E·34604 C3·12090 C6·8931

# 2 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	5755.8 req/s  347.478 latency-µs/object	# POLL·8 C1·430 C1E·48056 C3·19041 C6·4924
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	5778.2 req/s  346.131 latency-µs/object	# POLL·3 C1·178 C1E·45776 C3·20176 C6·5931
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	5763.2 req/s  347.031 latency-µs/object	# POLL·4 C1·199 C1E·40094 C3·24372 C6·4835
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	4847.2 req/s  412.612 latency-µs/object	# POLL·9 C1·369 C1E·33202 C3·24409 C6·12264
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	5756.2 req/s  347.454 latency-µs/object	# POLL·3 C1·185 C1E·48041 C3·19129 C6·5729

# 3 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5207.6 req/s  576.082 latency-µs/object	# POLL·6 C1·207 C1E·38941 C3·20908 C6·9202
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5756.2 req/s  521.178 latency-µs/object	# POLL·3 C1·219 C1E·50287 C3·13555 C6·10100
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	4828.7 req/s  621.289 latency-µs/object	# POLL·14 C1·195 C1E·29905 C3·27911 C6·8776
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5636.1 req/s  532.280 latency-µs/object	# POLL·8 C1·292 C1E·47127 C3·19533 C6·6669
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5748.4 req/s  521.881 latency-µs/object	# POLL·6 C1·1822 C1E·37526 C3·21871 C6·6509

# 4 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	5737.4 req/s  697.185 latency-µs/object	# POLL·3 C1·501 C1E·45015 C3·19686 C6·6792
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	5740.4 req/s  696.820 latency-µs/object	# POLL·6 C1·184 C1E·41064 C3·23752 C6·5324
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	5869.3 req/s  681.508 latency-µs/object	# POLL·10 C1·128 C1E·48204 C3·19658 C6·5039
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	5857.2 req/s  682.926 latency-µs/object	# POLL·7 C1·301 C1E·42126 C3·20608 C6·6320
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	5857.5 req/s  682.884 latency-µs/object	# POLL·7 C1·158 C1E·51873 C3·14545 C6·7888

# 8 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	5854.5 req/s  1366.466 latency-µs/object	# POLL·2 C1·309 C1E·50693 C3·20110 C6·5511
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	5849.6 req/s  1367.619 latency-µs/object	# POLL·19 C1·273 C1E·38984 C3·23841 C6·5548
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	5844.5 req/s  1368.806 latency-µs/object	# POLL·5 C1·1272 C1E·45638 C3·17591 C6·7448
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	5847.6 req/s  1368.085 latency-µs/object	# POLL·18 C1·314 C1E·41189 C3·21988 C6·5727
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	5844.3 req/s  1368.847 latency-µs/object	# POLL·2 C1·237 C1E·49969 C3·15492 C6·7377

# 12 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·12 10000	5712.9 req/s  2100.512 latency-µs/object	# POLL·16 C1·321 C1E·45013 C3·19520 C6·7168
