>>> bench-cluster neotest@rio:1

*** neotest: node: (server)
date:	Mon, 05 Mar 2018 15:16:47 +0300
xnode:	kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
uname:	Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
cpu/[0-3]/freq: intel_pstate/performance [2.60GHz - 2.60GHz]
cpu/[0-3]/idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
WARNING: cpu: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
disk/sda: SanDisk X400 M.2  rev 0012  477G
nic/eth0: Intel Corporation Ethernet Connection I219-LM rev 21
nic/eth0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
nic/eth0/coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
nic/wlan0: Intel Corporation Wireless 8260 rev 3a
nic/wlan0/features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
nic/wlan0/coalesce: rxc: ?,  txc: ?
nic/wlan0/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/wlan0: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8.1-1580-g7c21fb98-dirty
sw/zodb:            5.3.0-12-g2115c90aa
sw/zeo:             5.1.1-7-gf9e4442d
sw/mysqlclient:     1.3.12
sw/wendelin.core:   v0.11-15-gf785ac0

*** neotest: node: (client)
date:	Mon, 05 Mar 2018 15:16:48 +0300
xnode:	neotest@rio.kirr.nexedi.com (2401:5180:0:2a::1 192.168.0.6)
uname:	Linux rio 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-3770S CPU @ 3.10GHz
cpu/[0-7]/freq: intel_pstate/performance [3.10GHz - 3.10GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(1μs) C1E(10μs) C3(59μs) C6(80μs)
WARNING: cpu: C-state exit-latency is max 80μs - up to that can add to networked and IPC request-reply latency
disk/sda: Samsung SSD 840   rev BB0Q 931.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
nic/eth1: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth1/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth1/coalesce: rxc: 0μs/1f/0μs-irq/0f-irq,  txc: 0μs/1f/0μs-irq/0f-irq
nic/eth1/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth1: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1589-g7c21fb98
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** server cpu:
node:	deco
cluster:
Benchmarkpystone 1 218123 pystone/s	# POLL·0 C1·0 C1E·3 C3·13 C6·48 C7s·0 C8·60 C9·0 C10·8
Benchmarkpystone 1 215387 pystone/s	# POLL·0 C1·0 C1E·8 C3·15 C6·37 C7s·0 C8·71 C9·0 C10·5
Benchmarkpystone 1 218805 pystone/s	# POLL·0 C1·0 C1E·3 C3·10 C6·41 C7s·0 C8·64 C9·0 C10·5
Benchmarkpystone 1 213975 pystone/s	# POLL·1 C1·0 C1E·5 C3·20 C6·38 C7s·0 C8·72 C9·0 C10·3
Benchmarkpystone 1 212759 pystone/s	# POLL·0 C1·1 C1E·6 C3·16 C6·42 C7s·0 C8·71 C9·0 C10·2
Benchmarkneo/go/sqlite-zwrk.go·3 10000	4867.0 req/s  616.398 latency-µs/object	# POLL·1 C1·161 C1E·25880 C3·9742 C6·15981
Benchmarkneo/go/sqlite-zwrk.go·3 10000	4916.1 req/s  610.238 latency-µs/object	# POLL·1 C1·136 C1E·27296 C3·9209 C6·16558
Benchmarkneo/go/sqlite-zwrk.go·3 10000	4926.9 req/s  608.903 latency-µs/object	# POLL·1 C1·125 C1E·28657 C3·10037 C6·15163

# 4 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·4 10000	6775.9 req/s  590.324 latency-µs/object	# POLL·7 C1·189 C1E·26066 C3·8256 C6·14887
Benchmarkneo/go/sqlite-zwrk.go·4 10000	6802.4 req/s  588.032 latency-µs/object	# POLL·2 C1·181 C1E·26405 C3·8906 C6·14802
Benchmarkneo/go/sqlite-zwrk.go·4 10000	6810.8 req/s  587.301 latency-µs/object	# POLL·2 C1·254 C1E·25327 C3·8123 C6·15428
Benchmarkneo/go/sqlite-zwrk.go·4 10000	6745.5 req/s  592.984 latency-µs/object	# POLL·1 C1·224 C1E·22835 C3·8236 C6·15630
Benchmarkneo/go/sqlite-zwrk.go·4 10000	6774.1 req/s  590.481 latency-µs/object	# POLL·6 C1·183 C1E·26812 C3·8285 C6·14956

# 8 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·8 20000	14347.6 req/s  557.584 latency-µs/object	# POLL·7 C1·1155 C1E·63230 C3·25013 C6·15894
Benchmarkneo/go/sqlite-zwrk.go·8 20000	14400.6 req/s  555.533 latency-µs/object	# POLL·12 C1·889 C1E·63432 C3·24923 C6·15220
Benchmarkneo/go/sqlite-zwrk.go·8 20000	14418.7 req/s  554.836 latency-µs/object	# POLL·8 C1·1048 C1E·64339 C3·24756 C6·14407
Benchmarkneo/go/sqlite-zwrk.go·8 20000	14420.7 req/s  554.759 latency-µs/object	# POLL·11 C1·1193 C1E·64140 C3·24973 C6·14557
Benchmarkneo/go/sqlite-zwrk.go·8 20000	14397.7 req/s  555.644 latency-µs/object	# POLL·9 C1·1114 C1E·64674 C3·24130 C6·15523

# 12 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·12 30000	20244.6 req/s  592.751 latency-µs/object	# POLL·5 C1·3066 C1E·88341 C3·20564 C6·9785
Benchmarkneo/go/sqlite-zwrk.go·12 30000	20335.3 req/s  590.106 latency-µs/object	# POLL·12 C1·3134 C1E·89445 C3·20414 C6·10117
Benchmarkneo/go/sqlite-zwrk.go·12 30000	20362.4 req/s  589.321 latency-µs/object	# POLL·6 C1·3119 C1E·88960 C3·20974 C6·9951
Benchmarkneo/go/sqlite-zwrk.go·12 30000	20375.4 req/s  588.945 latency-µs/object	# POLL·4 C1·3060 C1E·90739 C3·19656 C6·8882
Benchmarkneo/go/sqlite-zwrk.go·12 30000	20472.9 req/s  586.140 latency-µs/object	# POLL·7 C1·3110 C1E·90023 C3·20077 C6·9941

# 16 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·16 30000	23805.1 req/s  672.124 latency-µs/object	# POLL·13 C1·3753 C1E·89591 C3·18076 C6·8216
Benchmarkneo/go/sqlite-zwrk.go·16 30000	23880.2 req/s  670.012 latency-µs/object	# POLL·12 C1·3872 C1E·89735 C3·18417 C6·8170
Benchmarkneo/go/sqlite-zwrk.go·16 30000	23850.2 req/s  670.853 latency-µs/object	# POLL·11 C1·5147 C1E·89579 C3·17615 C6·7913
Benchmarkneo/go/sqlite-zwrk.go·16 30000	23958.8 req/s  667.812 latency-µs/object	# POLL·6 C1·3989 C1E·88907 C3·17943 C6·8181
Benchmarkneo/go/sqlite-zwrk.go·16 30000	23886.5 req/s  669.834 latency-µs/object	# POLL·13 C1·3928 C1E·90438 C3·17982 C6·7804
2018/03/05 15:51:23 accept tcp 192.168.0.2:5554: use of closed network connection
2018-03-05 15:51:23.2808 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite (sha1 disabled on: client)
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 631.7 µs/object	# crc32:14640593  nread=8540363  t=1.344306072s
# POLL·0 C1·37 C1E·3399 C3·3557 C6·4749
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 634.6 µs/object	# crc32:14640593  nread=8540363  t=1.350424438s
# POLL·0 C1·31 C1E·2688 C3·4111 C6·4687
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 635.8 µs/object	# crc32:14640593  nread=8540363  t=1.353030004s
# POLL·0 C1·25 C1E·2501 C3·4103 C6·4534
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 634.4 µs/object	# crc32:14640593  nread=8540363  t=1.350084018s
# POLL·1 C1·45 C1E·4094 C3·4087 C6·5369
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 2127 635.8 µs/object	# crc32:14640593  nread=8540363  t=1.352963364s
# POLL·1 C1·29 C1E·3001 C3·4096 C6·4551
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 56.4 µs/object	# crc32:14640593  nread=8540363  t=119.923729ms
# POLL·1 C1·654 C1E·2719 C3·293 C6·508
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 50.4 µs/object	# crc32:14640593  nread=8540363  t=107.188621ms
# POLL·4 C1·646 C1E·2848 C3·184 C6·427
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 59.1 µs/object	# crc32:14640593  nread=8540363  t=125.675155ms
# POLL·1 C1·441 C1E·3032 C3·286 C6·529
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 57.2 µs/object	# crc32:14640593  nread=8540363  t=121.78453ms
# POLL·1 C1·634 C1E·3134 C3·282 C6·474
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 2127 50.4 µs/object	# crc32:14640593  nread=8540363  t=107.237615ms
# POLL·3 C1·465 C1E·3133 C3·270 C6·475

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 3000	1580.5 req/s  632.720 latency-µs/object
# POLL·1 C1·82 C1E·11004 C3·9772 C6·10401
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 3000	1586.9 req/s  630.140 latency-µs/object
# POLL·0 C1·128 C1E·8820 C3·9721 C6·10927
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 3000	1585.3 req/s  630.787 latency-µs/object
# POLL·2 C1·69 C1E·8710 C3·10151 C6·12272
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 3000	1582.2 req/s  632.026 latency-µs/object
# POLL·0 C1·112 C1E·7405 C3·9847 C6·12832
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 3000	1708.8 req/s  585.199 latency-µs/object
# POLL·1 C1·99 C1E·7430 C3·9541 C6·11413

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 10000	3263.6 req/s  612.812 latency-µs/object
# POLL·0 C1·112 C1E·16690 C3·13611 C6·19676
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 5000	3305.4 req/s  605.072 latency-µs/object
# POLL·1 C1·91 C1E·15687 C3·8242 C6·10135
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 10000	3265.7 req/s  612.428 latency-µs/object
# POLL·2 C1·72 C1E·21510 C3·12571 C6·17376
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 10000	3276.9 req/s  610.331 latency-µs/object
# POLL·3 C1·108 C1E·17388 C3·12972 C6·19623
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 10000	3261.3 req/s  613.260 latency-µs/object
# POLL·0 C1·101 C1E·19902 C3·13205 C6·18124

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 10000	4889.5 req/s  613.554 latency-µs/object
# POLL·0 C1·155 C1E·18852 C3·10470 C6·16909
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 10000	4876.0 req/s  615.255 latency-µs/object
# POLL·2 C1·124 C1E·17405 C3·10420 C6·17701
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 10000	4893.8 req/s  613.024 latency-µs/object
# POLL·0 C1·130 C1E·17956 C3·9599 C6·18585
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 10000	4880.5 req/s  614.690 latency-µs/object
# POLL·1 C1·167 C1E·19666 C3·10724 C6·17127
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 10000	4859.4 req/s  617.359 latency-µs/object
# POLL·0 C1·105 C1E·14866 C3·10438 C6·18701

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 10000	6775.4 req/s  590.368 latency-µs/object
# POLL·3 C1·246 C1E·20368 C3·9206 C6·14935
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 10000	6777.3 req/s  590.205 latency-µs/object
# POLL·3 C1·198 C1E·21018 C3·8414 C6·15420
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 10000	6785.7 req/s  589.477 latency-µs/object
# POLL·4 C1·269 C1E·19651 C3·8990 C6·15230
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 10000	6749.3 req/s  592.658 latency-µs/object
# POLL·7 C1·347 C1E·17262 C3·9121 C6·15891
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 10000	6773.7 req/s  590.519 latency-µs/object
# POLL·3 C1·212 C1E·19948 C3·8735 C6·15394

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 20000	14353.5 req/s  557.355 latency-µs/object
# POLL·8 C1·830 C1E·56278 C3·24868 C6·17741
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 20000	14347.1 req/s  557.602 latency-µs/object
# POLL·2 C1·761 C1E·56211 C3·25371 C6·17832
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 20000	14437.5 req/s  554.114 latency-µs/object
# POLL·7 C1·755 C1E·55981 C3·25297 C6·17800
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 20000	14476.9 req/s  552.605 latency-µs/object
# POLL·9 C1·673 C1E·56617 C3·25115 C6·17579
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 20000	14397.1 req/s  555.667 latency-µs/object
# POLL·9 C1·777 C1E·56374 C3·24528 C6·18355

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 30000	20334.9 req/s  590.118 latency-µs/object
# POLL·4 C1·1988 C1E·79693 C3·25317 C6·11656
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 30000	20397.3 req/s  588.314 latency-µs/object
# POLL·9 C1·1840 C1E·81214 C3·24006 C6·10679
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 30000	20498.0 req/s  585.422 latency-µs/object
# POLL·5 C1·2032 C1E·79707 C3·25784 C6·10507
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 30000	20550.2 req/s  583.937 latency-µs/object
# POLL·3 C1·1877 C1E·80852 C3·25080 C6·10765
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·12 30000	20483.3 req/s  585.843 latency-µs/object
# POLL·12 C1·2588 C1E·82045 C3·24402 C6·9959

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 30000	23766.1 req/s  673.228 latency-µs/object
# POLL·4 C1·2335 C1E·82785 C3·21135 C6·7971
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 50000	23652.5 req/s  676.461 latency-µs/object
# POLL·9 C1·3447 C1E·121427 C3·30057 C6·10523
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 50000	23685.0 req/s  675.532 latency-µs/object
# POLL·11 C1·3378 C1E·121781 C3·30170 C6·10919
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 50000	23828.1 req/s  671.476 latency-µs/object
# POLL·8 C1·3761 C1E·120671 C3·31672 C6·10764
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·16 50000	23823.4 req/s  671.608 latency-µs/object
# POLL·17 C1·3534 C1E·119413 C3·33108 C6·10183
2018/03/05 15:53:39 accept tcp 192.168.0.2:5554: use of closed network connection
2018-03-05 15:53:39.6648 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

dataset:	prod1-1024
node:
cluster:	deco-rio

*** ZEO
Benchmarkzeo/py/fs1-zhash.py 3789 737.7 µs/object	# crc32:a50b90dc  nread=4905351  t=2.796s	# POLL·0 C1·35326 C1E·19420 C3·1863 C6·474
Benchmarkzeo/py/fs1-zhash.py 3789 730.9 µs/object	# crc32:a50b90dc  nread=4905351  t=2.770s	# POLL·4 C1·44264 C1E·6752 C3·6863 C6·1426
Benchmarkzeo/py/fs1-zhash.py 3789 701.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.658s	# POLL·0 C1·45822 C1E·14958 C3·174 C6·409
Benchmarkzeo/py/fs1-zhash.py 3789 668.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.532s	# POLL·1 C1·45825 C1E·14922 C3·100 C6·381
Benchmarkzeo/py/fs1-zhash.py 3789 668.4 µs/object	# crc32:a50b90dc  nread=4905351  t=2.533s	# POLL·2 C1·43059 C1E·15224 C3·60 C6·403

Benchmarkzeo/py/fs1-zhash.go 3789 471.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.78676004s	# POLL·2 C1·101 C1E·8004 C3·4691 C6·7123
Benchmarkzeo/py/fs1-zhash.go 3789 480.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.820741411s	# POLL·2 C1·63 C1E·7929 C3·4306 C6·7726
Benchmarkzeo/py/fs1-zhash.go 3789 496.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.881244361s	# POLL·2 C1·86 C1E·7626 C3·4983 C6·7321
Benchmarkzeo/py/fs1-zhash.go 3789 464.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.759913636s	# POLL·1 C1·124 C1E·8273 C3·4779 C6·6774
Benchmarkzeo/py/fs1-zhash.go 3789 479.1 µs/object	# crc32:a50b90dc  nread=4905351  t=1.815599581s	# POLL·1 C1·98 C1E·8157 C3·4412 C6·7323
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 55.6 µs/object	# crc32:a50b90dc  nread=4905351  t=210.552277ms	# POLL·5 C1·1406 C1E·5874 C3·278 C6·1053
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 56.0 µs/object	# crc32:a50b90dc  nread=4905351  t=212.28671ms	# POLL·4 C1·1577 C1E·6043 C3·287 C6·1025
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 54.8 µs/object	# crc32:a50b90dc  nread=4905351  t=207.827685ms	# POLL·2 C1·1524 C1E·6074 C3·364 C6·850
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 52.5 µs/object	# crc32:a50b90dc  nread=4905351  t=199.020801ms	# POLL·4 C1·1558 C1E·6012 C3·296 C6·867
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 49.2 µs/object	# crc32:a50b90dc  nread=4905351  t=186.408628ms	# POLL·3 C1·1407 C1E·5787 C3·361 C6·880

# 1 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·1 3000	2110.8 req/s  473.756 latency-µs/object	# POLL·3 C1·156 C1E·12842 C3·9893 C6·13206
Benchmarkzeo/py/fs1-zwrk.go·1 3000	1932.0 req/s  517.591 latency-µs/object	# POLL·1 C1·199 C1E·12650 C3·10229 C6·13016
Benchmarkzeo/py/fs1-zwrk.go·1 5000	2296.4 req/s  435.460 latency-µs/object	# POLL·0 C1·161 C1E·22040 C3·8803 C6·15206
Benchmarkzeo/py/fs1-zwrk.go·1 3000	1923.4 req/s  519.924 latency-µs/object	# POLL·1 C1·109 C1E·12859 C3·9869 C6·13178
Benchmarkzeo/py/fs1-zwrk.go·1 3000	1987.4 req/s  503.182 latency-µs/object	# POLL·5 C1·144 C1E·12935 C3·9948 C6·12969

# 2 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·2 10000	4767.7 req/s  419.486 latency-µs/object	# POLL·5 C1·238 C1E·26337 C3·10196 C6·18890
Benchmarkzeo/py/fs1-zwrk.go·2 10000	4163.8 req/s  480.329 latency-µs/object	# POLL·3 C1·235 C1E·24226 C3·11727 C6·20299
Benchmarkzeo/py/fs1-zwrk.go·2 10000	4185.6 req/s  477.827 latency-µs/object	# POLL·1 C1·236 C1E·23520 C3·11616 C6·20670
Benchmarkzeo/py/fs1-zwrk.go·2 5000	4455.2 req/s  448.914 latency-µs/object	# POLL·2 C1·194 C1E·16390 C3·8371 C6·13813
Benchmarkzeo/py/fs1-zwrk.go·2 10000	4446.4 req/s  449.805 latency-µs/object	# POLL·1 C1·250 C1E·24808 C3·10899 C6·20447

# 3 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·3 10000	6278.2 req/s  477.842 latency-µs/object	# POLL·3 C1·351 C1E·23195 C3·9945 C6·18924
Benchmarkzeo/py/fs1-zwrk.go·3 10000	6265.6 req/s  478.803 latency-µs/object	# POLL·1 C1·288 C1E·23581 C3·9747 C6·18765
Benchmarkzeo/py/fs1-zwrk.go·3 10000	6336.3 req/s  473.465 latency-µs/object	# POLL·1 C1·303 C1E·24738 C3·10531 C6·17397
Benchmarkzeo/py/fs1-zwrk.go·3 10000	6322.5 req/s  474.499 latency-µs/object	# POLL·0 C1·337 C1E·23981 C3·9342 C6·18917
Benchmarkzeo/py/fs1-zwrk.go·3 10000	6533.6 req/s  459.164 latency-µs/object	# POLL·1 C1·343 C1E·24868 C3·9306 C6·18177

# 4 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·4 10000	8406.8 req/s  475.803 latency-µs/object	# POLL·1 C1·552 C1E·26559 C3·9336 C6·16483
Benchmarkzeo/py/fs1-zwrk.go·4 10000	8620.0 req/s  464.035 latency-µs/object	# POLL·3 C1·454 C1E·26649 C3·10246 C6·15143
Benchmarkzeo/py/fs1-zwrk.go·4 10000	8426.9 req/s  474.671 latency-µs/object	# POLL·3 C1·489 C1E·26094 C3·10767 C6·15318
Benchmarkzeo/py/fs1-zwrk.go·4 10000	8404.0 req/s  475.965 latency-µs/object	# POLL·2 C1·584 C1E·27657 C3·10059 C6·14683
Benchmarkzeo/py/fs1-zwrk.go·4 10000	8452.4 req/s  473.239 latency-µs/object	# POLL·4 C1·517 C1E·26959 C3·9214 C6·16199

# 8 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·8 20000	14321.9 req/s  558.587 latency-µs/object	# POLL·6 C1·1631 C1E·53380 C3·25569 C6·19517
Benchmarkzeo/py/fs1-zwrk.go·8 20000	14374.8 req/s  556.528 latency-µs/object	# POLL·5 C1·1695 C1E·54364 C3·25334 C6·19350
Benchmarkzeo/py/fs1-zwrk.go·8 20000	14327.3 req/s  558.373 latency-µs/object	# POLL·6 C1·1776 C1E·54206 C3·25975 C6·19556
Benchmarkzeo/py/fs1-zwrk.go·8 20000	14307.5 req/s  559.146 latency-µs/object	# POLL·8 C1·1853 C1E·53204 C3·26185 C6·20140
Benchmarkzeo/py/fs1-zwrk.go·8 20000	14220.1 req/s  562.586 latency-µs/object	# POLL·9 C1·1701 C1E·55638 C3·23903 C6·20010

# 12 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·12 20000	16013.2 req/s  749.383 latency-µs/object	# POLL·6 C1·2125 C1E·52888 C3·26834 C6·15965
Benchmarkzeo/py/fs1-zwrk.go·12 20000	15961.1 req/s  751.830 latency-µs/object	# POLL·10 C1·2294 C1E·51827 C3·27636 C6·16839
Benchmarkzeo/py/fs1-zwrk.go·12 20000	15959.7 req/s  751.892 latency-µs/object	# POLL·11 C1·2116 C1E·51202 C3·27284 C6·17055
Benchmarkzeo/py/fs1-zwrk.go·12 20000	16051.0 req/s  747.618 latency-µs/object	# POLL·10 C1·2021 C1E·51535 C3·27490 C6·16956
Benchmarkzeo/py/fs1-zwrk.go·12 20000	16066.8 req/s  746.883 latency-µs/object	# POLL·6 C1·2147 C1E·52123 C3·27492 C6·15846

# 16 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·16 20000	16663.7 req/s  960.170 latency-µs/object	# POLL·7 C1·2548 C1E·51183 C3·28135 C6·15224
Benchmarkzeo/py/fs1-zwrk.go·16 20000	16641.6 req/s  961.443 latency-µs/object	# POLL·8 C1·2567 C1E·50540 C3·28701 C6·14922
