>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 13:41:28 +0100
xnode:	test@neo1.kirr.nexedi.com (2001:67c:1254:e:d4::1 (+ 1·ipv6) 192.168.102.20)
uname:	Linux neo1 4.12.0-2-amd64 #1 SMP Debian 4.12.13-1 (2017-09-19) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7 CPU         860  @ 2.80GHz
cpu/[0-7]/freq: acpi-cpufreq/performance [2.80GHz - 2.80GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
WARNING: cpu: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
disk/sda: INTEL SSDSA2M080  rev 02HD 74.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 03
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1589-g7c21fb9
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	neo1
cluster:
Benchmarkpystone 1 106105 pystone/s	# POLL·0 C1·1 C1E·1 C3·25 C6·256
Benchmarkpystone 1 106135 pystone/s	# POLL·0 C1·8 C1E·0 C3·37 C6·187
Benchmarkpystone 1 106913 pystone/s	# POLL·0 C1·7 C1E·6 C3·36 C6·285
Benchmarkpystone 1 106176 pystone/s	# POLL·0 C1·5 C1E·1 C3·21 C6·197
Benchmarkpystone 1 105523 pystone/s	# POLL·0 C1·13 C1E·0 C3·32 C6·218
Benchmarkfs1-zwrk.go·16 3000000	2024829.6 req/s  7.902 latency-µs/object	# POLL·12 C1·398 C1E·137 C3·97 C6·108
Benchmarkfs1-zwrk.go·16 3000000	2027123.9 req/s  7.893 latency-µs/object	# POLL·4 C1·425 C1E·164 C3·106 C6·68
Benchmarkfs1-zwrk.go·16 3000000	2033134.8 req/s  7.870 latency-µs/object	# POLL·8 C1·359 C1E·152 C3·111 C6·75

*** ZEO
Benchmarkzeo/py/fs1-zhash.py 3789 486.9 µs/object	# crc32:a50b90dc  nread=4905351  t=1.845s	# POLL·4 C1·21780 C1E·9806 C3·7048 C6·2272
Benchmarkzeo/py/fs1-zhash.py 3789 470.2 µs/object	# crc32:a50b90dc  nread=4905351  t=1.782s	# POLL·7 C1·16112 C1E·12030 C3·8928 C6·856
Benchmarkzeo/py/fs1-zhash.py 3789 471.2 µs/object	# crc32:a50b90dc  nread=4905351  t=1.786s	# POLL·3 C1·31335 C1E·5786 C3·9293 C6·791
Benchmarkzeo/py/fs1-zhash.py 3789 494.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.872s	# POLL·6 C1·31919 C1E·3726 C3·9803 C6·852
Benchmarkzeo/py/fs1-zhash.py 3789 482.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.828s	# POLL·2 C1·26748 C1E·8631 C3·6024 C6·2402

Benchmarkzeo/py/fs1-zhash.go 3789 168.7 µs/object	# crc32:a50b90dc  nread=4905351  t=639.536611ms	# POLL·10 C1·1179 C1E·11253 C3·6881 C6·666
Benchmarkzeo/py/fs1-zhash.go 3789 175.5 µs/object	# crc32:a50b90dc  nread=4905351  t=664.97675ms	# POLL·5 C1·1294 C1E·10981 C3·7021 C6·660
Benchmarkzeo/py/fs1-zhash.go 3789 177.5 µs/object	# crc32:a50b90dc  nread=4905351  t=672.677019ms	# POLL·9 C1·692 C1E·11274 C3·6956 C6·1036
Benchmarkzeo/py/fs1-zhash.go 3789 168.0 µs/object	# crc32:a50b90dc  nread=4905351  t=636.644343ms	# POLL·10 C1·1523 C1E·10813 C3·6776 C6·792
Benchmarkzeo/py/fs1-zhash.go 3789 162.2 µs/object	# crc32:a50b90dc  nread=4905351  t=614.875647ms	# POLL·9 C1·1969 C1E·10475 C3·6755 C6·648
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 86.9 µs/object	# crc32:a50b90dc  nread=4905351  t=329.517958ms	# POLL·30 C1·2026 C1E·11214 C3·1303 C6·355
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 88.4 µs/object	# crc32:a50b90dc  nread=4905351  t=334.867137ms	# POLL·16 C1·2500 C1E·11139 C3·1481 C6·369
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 89.0 µs/object	# crc32:a50b90dc  nread=4905351  t=337.268769ms	# POLL·30 C1·1972 C1E·11691 C3·1096 C6·300
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 86.3 µs/object	# crc32:a50b90dc  nread=4905351  t=327.023893ms	# POLL·37 C1·2579 C1E·11173 C3·796 C6·626
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 87.8 µs/object	# crc32:a50b90dc  nread=4905351  t=332.602495ms	# POLL·27 C1·2192 C1E·11294 C3·921 C6·549

# 1 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·1 10000	6077.6 req/s  164.539 latency-µs/object	# POLL·20 C1·5790 C1E·39972 C3·23796 C6·2228
Benchmarkzeo/py/fs1-zwrk.go·1 10000	5885.5 req/s  169.908 latency-µs/object	# POLL·18 C1·5118 C1E·39821 C3·24897 C6·2435
Benchmarkzeo/py/fs1-zwrk.go·1 10000	5939.0 req/s  168.379 latency-µs/object	# POLL·20 C1·5699 C1E·38771 C3·25063 C6·2325
Benchmarkzeo/py/fs1-zwrk.go·1 10000	6024.9 req/s  165.979 latency-µs/object	# POLL·20 C1·5350 C1E·39880 C3·24259 C6·2377
Benchmarkzeo/py/fs1-zwrk.go·1 10000	6059.1 req/s  165.042 latency-µs/object	# POLL·17 C1·6062 C1E·39461 C3·24062 C6·2321

# 2 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·2 10000	8592.0 req/s  232.774 latency-µs/object	# POLL·15 C1·2774 C1E·46925 C3·10484 C6·1994
Benchmarkzeo/py/fs1-zwrk.go·2 10000	7878.0 req/s  253.871 latency-µs/object	# POLL·35 C1·2695 C1E·45010 C3·13209 C6·1623
Benchmarkzeo/py/fs1-zwrk.go·2 10000	8621.5 req/s  231.978 latency-µs/object	# POLL·20 C1·3973 C1E·46144 C3·10719 C6·1802
Benchmarkzeo/py/fs1-zwrk.go·2 10000	8639.4 req/s  231.496 latency-µs/object	# POLL·31 C1·3375 C1E·46515 C3·10069 C6·1713
Benchmarkzeo/py/fs1-zwrk.go·2 10000	8514.3 req/s  234.898 latency-µs/object	# POLL·29 C1·3390 C1E·46073 C3·10514 C6·1771

# 3 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·3 10000	9326.2 req/s  321.676 latency-µs/object	# POLL·24 C1·4330 C1E·42522 C3·11461 C6·2595
Benchmarkzeo/py/fs1-zwrk.go·3 10000	9185.4 req/s  326.604 latency-µs/object	# POLL·21 C1·2554 C1E·43989 C3·9348 C6·4554
Benchmarkzeo/py/fs1-zwrk.go·3 10000	9434.5 req/s  317.980 latency-µs/object	# POLL·24 C1·3224 C1E·43685 C3·9499 C6·3768
Benchmarkzeo/py/fs1-zwrk.go·3 10000	9530.9 req/s  314.767 latency-µs/object	# POLL·27 C1·4608 C1E·43914 C3·9306 C6·2641
Benchmarkzeo/py/fs1-zwrk.go·3 10000	9176.0 req/s  326.939 latency-µs/object	# POLL·18 C1·3922 C1E·44345 C3·9331 C6·2933

# 4 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9829.4 req/s  406.941 latency-µs/object	# POLL·25 C1·4801 C1E·43565 C3·10068 C6·2020
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9780.8 req/s  408.966 latency-µs/object	# POLL·23 C1·5153 C1E·42524 C3·9013 C6·3237
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9800.1 req/s  408.158 latency-µs/object	# POLL·20 C1·4175 C1E·43782 C3·9997 C6·2540
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9842.0 req/s  406.420 latency-µs/object	# POLL·20 C1·4813 C1E·42922 C3·9622 C6·2899
Benchmarkzeo/py/fs1-zwrk.go·4 10000	9762.2 req/s  409.745 latency-µs/object	# POLL·13 C1·4715 C1E·42008 C3·9489 C6·4717

# 8 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·8 20000	10498.8 req/s  761.990 latency-µs/object	# POLL·36 C1·10306 C1E·103521 C3·13741 C6·8241
Benchmarkzeo/py/fs1-zwrk.go·8 20000	10269.2 req/s  779.025 latency-µs/object	# POLL·41 C1·10467 C1E·102783 C3·13671 C6·9911
Benchmarkzeo/py/fs1-zwrk.go·8 20000	10289.4 req/s  777.500 latency-µs/object	# POLL·31 C1·12255 C1E·103532 C3·16424 C6·7770
Benchmarkzeo/py/fs1-zwrk.go·8 20000	10446.5 req/s  765.804 latency-µs/object	# POLL·39 C1·10102 C1E·103389 C3·15152 C6·5515
Benchmarkzeo/py/fs1-zwrk.go·8 20000	10457.9 req/s  764.969 latency-µs/object	# POLL·32 C1·10207 C1E·105810 C3·13269 C6·6519

# 12 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·12 20000	10425.7 req/s  1150.998 latency-µs/object	# POLL·35 C1·10835 C1E·104536 C3·14922 C6·5658
Benchmarkzeo/py/fs1-zwrk.go·12 20000	10539.2 req/s  1138.605 latency-µs/object	# POLL·36 C1·11882 C1E·105385 C3·14576 C6·6829
Benchmarkzeo/py/fs1-zwrk.go·12 20000	10419.9 req/s  1151.647 latency-µs/object	# POLL·45 C1·10659 C1E·103084 C3·14311 C6·8275
Benchmarkzeo/py/fs1-zwrk.go·12 20000	10684.5 req/s  1123.124 latency-µs/object	# POLL·41 C1·9754 C1E·102345 C3·11255 C6·9404
Benchmarkzeo/py/fs1-zwrk.go·12 20000	10347.0 req/s  1159.756 latency-µs/object	# POLL·27 C1·11042 C1E·104259 C3·13049 C6·9355

# 16 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·16 10000	9990.8 req/s  1601.476 latency-µs/object	# POLL·72 C1·6479 C1E·41958 C3·10555 C6·1167
Benchmarkzeo/py/fs1-zwrk.go·16 20000	10587.4 req/s  1511.234 latency-µs/object	# POLL·40 C1·11657 C1E·104024 C3·14660 C6·6408
Benchmarkzeo/py/fs1-zwrk.go·16 20000	10482.0 req/s  1526.420 latency-µs/object	# POLL·46 C1·12042 C1E·102390 C3·12936 C6·7531
Benchmarkzeo/py/fs1-zwrk.go·16 20000	10445.2 req/s  1531.797 latency-µs/object	# POLL·48 C1·10652 C1E·103165 C3·12386 C6·7051
Benchmarkzeo/py/fs1-zwrk.go·16 20000	10627.1 req/s  1505.580 latency-µs/object	# POLL·46 C1·12529 C1E·104511 C3·12818 C6·7893

*** NEO/py sqlite
Benchmarkneo/py/sqlite-zhash.py 3789 661.5 µs/object	# crc32:a50b90dc  nread=4905351  t=2.507s	# POLL·4 C1·1379 C1E·519 C3·15350 C6·618
Benchmarkneo/py/sqlite-zhash.py 3789 696.8 µs/object	# crc32:a50b90dc  nread=4905351  t=2.641s	# POLL·0 C1·113 C1E·7 C3·14663 C6·1223
Benchmarkneo/py/sqlite-zhash.py 3789 703.7 µs/object	# crc32:a50b90dc  nread=4905351  t=2.667s	# POLL·2 C1·216 C1E·20 C3·14845 C6·998
Benchmarkneo/py/sqlite-zhash.py 3789 665.4 µs/object	# crc32:a50b90dc  nread=4905351  t=2.522s	# POLL·2 C1·1535 C1E·473 C3·12920 C6·3568
Benchmarkneo/py/sqlite-zhash.py 3789 658.8 µs/object	# crc32:a50b90dc  nread=4905351  t=2.497s	# POLL·2 C1·2178 C1E·686 C3·13718 C6·2997

Benchmarkneo/py/sqlite-zhash.go 3789 241.1 µs/object	# crc32:a50b90dc  nread=4905351  t=913.907879ms	# POLL·5 C1·445 C1E·10368 C3·8522 C6·2360
Benchmarkneo/py/sqlite-zhash.go 3789 234.2 µs/object	# crc32:a50b90dc  nread=4905351  t=887.655854ms	# POLL·4 C1·653 C1E·9041 C3·9799 C6·1137
Benchmarkneo/py/sqlite-zhash.go 3789 238.4 µs/object	# crc32:a50b90dc  nread=4905351  t=903.695784ms	# POLL·5 C1·462 C1E·10605 C3·8682 C6·1763
Benchmarkneo/py/sqlite-zhash.go 3789 244.5 µs/object	# crc32:a50b90dc  nread=4905351  t=926.591616ms	# POLL·9 C1·801 C1E·12213 C3·8871 C6·1516
Benchmarkneo/py/sqlite-zhash.go 3789 248.7 µs/object	# crc32:a50b90dc  nread=4905351  t=942.498363ms	# POLL·10 C1·179 C1E·15742 C3·5619 C6·2961
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 172.7 µs/object	# crc32:a50b90dc  nread=4905351  t=654.661132ms	# POLL·10 C1·1012 C1E·13448 C3·5159 C6·775
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 172.8 µs/object	# crc32:a50b90dc  nread=4905351  t=654.905009ms	# POLL·20 C1·891 C1E·12510 C3·5530 C6·679
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 175.5 µs/object	# crc32:a50b90dc  nread=4905351  t=665.329918ms	# POLL·15 C1·1124 C1E·13880 C3·4843 C6·930
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 172.6 µs/object	# crc32:a50b90dc  nread=4905351  t=654.236578ms	# POLL·29 C1·792 C1E·13733 C3·4863 C6·872
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 171.8 µs/object	# crc32:a50b90dc  nread=4905351  t=651.080905ms	# POLL·16 C1·1067 C1E·13529 C3·4897 C6·994

# 1 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·1 5000	4102.2 req/s  243.770 latency-µs/object	# POLL·9 C1·633 C1E·23039 C3·23742 C6·2535
Benchmarkneo/py/sqlite-zwrk.go·1 10000	4145.4 req/s  241.230 latency-µs/object	# POLL·9 C1·1758 C1E·38802 C3·32120 C6·5885
Benchmarkneo/py/sqlite-zwrk.go·1 10000	4210.2 req/s  237.517 latency-µs/object	# POLL·15 C1·1814 C1E·39208 C3·29638 C6·7622
Benchmarkneo/py/sqlite-zwrk.go·1 10000	4153.4 req/s  240.764 latency-µs/object	# POLL·3 C1·1703 C1E·36280 C3·34405 C6·5044
Benchmarkneo/py/sqlite-zwrk.go·1 10000	4377.0 req/s  228.468 latency-µs/object	# POLL·5 C1·3093 C1E·37797 C3·31830 C6·5537

# 2 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5641.9 req/s  354.493 latency-µs/object	# POLL·7 C1·1670 C1E·36914 C3·25430 C6·3705
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5700.6 req/s  350.839 latency-µs/object	# POLL·12 C1·926 C1E·44783 C3·25257 C6·1899
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5230.2 req/s  382.392 latency-µs/object	# POLL·19 C1·1491 C1E·34967 C3·28769 C6·2432
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5260.3 req/s  380.210 latency-µs/object	# POLL·12 C1·754 C1E·34164 C3·27031 C6·3513
Benchmarkneo/py/sqlite-zwrk.go·2 10000	5640.5 req/s  354.577 latency-µs/object	# POLL·6 C1·2078 C1E·43707 C3·22709 C6·3176

# 3 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5671.0 req/s  529.006 latency-µs/object	# POLL·6 C1·305 C1E·44678 C3·22218 C6·3847
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5523.7 req/s  543.117 latency-µs/object	# POLL·15 C1·271 C1E·38201 C3·27098 C6·4267
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5618.8 req/s  533.926 latency-µs/object	# POLL·13 C1·392 C1E·41772 C3·24459 C6·4150
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5631.7 req/s  532.700 latency-µs/object	# POLL·6 C1·588 C1E·43711 C3·21517 C6·4977
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5497.1 req/s  545.739 latency-µs/object	# POLL·11 C1·502 C1E·42459 C3·26138 C6·2560

# 4 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5608.4 req/s  713.222 latency-µs/object	# POLL·21 C1·808 C1E·43247 C3·23972 C6·4057
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5604.9 req/s  713.658 latency-µs/object	# POLL·10 C1·1275 C1E·45398 C3·21996 C6·3843
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5667.0 req/s  705.845 latency-µs/object	# POLL·9 C1·1131 C1E·44567 C3·23806 C6·3478
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5680.2 req/s  704.200 latency-µs/object	# POLL·7 C1·400 C1E·42357 C3·23131 C6·4753
Benchmarkneo/py/sqlite-zwrk.go·4 10000	5608.8 req/s  713.165 latency-µs/object	# POLL·12 C1·516 C1E·41320 C3·25224 C6·3275

# 8 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·8 10000	5605.9 req/s  1427.057 latency-µs/object	# POLL·11 C1·1640 C1E·43401 C3·23798 C6·3808
Benchmarkneo/py/sqlite-zwrk.go·8 10000	5398.3 req/s  1481.951 latency-µs/object	# POLL·9 C1·253 C1E·40650 C3·27421 C6·2591
Benchmarkneo/py/sqlite-zwrk.go·8 10000	5611.5 req/s  1425.645 latency-µs/object	# POLL·11 C1·1587 C1E·41823 C3·24661 C6·2931
Benchmarkneo/py/sqlite-zwrk.go·8 10000	5538.2 req/s  1444.522 latency-µs/object	# POLL·13 C1·651 C1E·42791 C3·25966 C6·2274
Benchmarkneo/py/sqlite-zwrk.go·8 10000	5570.4 req/s  1436.168 latency-µs/object	# POLL·11 C1·287 C1E·45346 C3·23981 C6·4200

# 12 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·12 10000	5535.3 req/s  2167.898 latency-µs/object	# POLL·14 C1·491 C1E·43948 C3·22457 C6·5997
Benchmarkneo/py/sqlite-zwrk.go·12 10000	5468.3 req/s  2194.479 latency-µs/object	# POLL·31 C1·854 C1E·42368 C3·26754 C6·2971
Benchmarkneo/py/sqlite-zwrk.go·12 10000	5595.8 req/s  2144.466 latency-µs/object	# POLL·6 C1·1720 C1E·40740 C3·25606 C6·3105
Benchmarkneo/py/sqlite-zwrk.go·12 10000	5566.7 req/s  2155.663 latency-µs/object	# POLL·9 C1·462 C1E·45270 C3·22737 C6·4346
Benchmarkneo/py/sqlite-zwrk.go·12 10000	5485.5 req/s  2187.578 latency-µs/object	# POLL·10 C1·1178 C1E·42858 C3·23702 C6·4437

# 16 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5551.1 req/s  2882.301 latency-µs/object	# POLL·9 C1·1684 C1E·57742 C3·29641 C6·6347
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5610.3 req/s  2851.896 latency-µs/object	# POLL·10 C1·196 C1E·43406 C3·22644 C6·5223
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5371.9 req/s  2978.458 latency-µs/object	# POLL·10 C1·239 C1E·42469 C3·22903 C6·5918
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5426.2 req/s  2948.641 latency-µs/object	# POLL·12 C1·386 C1E·42055 C3·24407 C6·4317
Benchmarkneo/py/sqlite-zwrk.go·16 10000	5584.6 req/s  2865.014 latency-µs/object	# POLL·12 C1·210 C1E·44046 C3·23572 C6·3963
2018-03-05 14:10:35.1028 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/py sqlite (logging disabled)
Connection to None lost
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 645.7 µs/object	# crc32:a50b90dc  nread=4905351  t=2.447s
# POLL·1 C1·1509 C1E·878 C3·13955 C6·2524
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 687.6 µs/object	# crc32:a50b90dc  nread=4905351  t=2.606s	# POLL·0 C1·97 C1E·17 C3·14838 C6·1161
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 713.3 µs/object	# crc32:a50b90dc  nread=4905351  t=2.703s	# POLL·0 C1·183 C1E·9 C3·13948 C6·2121
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 584.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.214s	# POLL·3 C1·2016 C1E·3358 C3·11376 C6·1226
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 653.6 µs/object	# crc32:a50b90dc  nread=4905351  t=2.477s	# POLL·1 C1·523 C1E·150 C3·14824 C6·1197

Benchmarkneo/py(!log)/sqlite-zhash.go 3789 216.6 µs/object	# crc32:a50b90dc  nread=4905351  t=820.907881ms	# POLL·3 C1·801 C1E·13793 C3·6760 C6·1875
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 202.9 µs/object	# crc32:a50b90dc  nread=4905351  t=768.991622ms	# POLL·3 C1·1543 C1E·14803 C3·6801 C6·817
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 220.1 µs/object	# crc32:a50b90dc  nread=4905351  t=834.145732ms	# POLL·6 C1·824 C1E·9943 C3·9972 C6·421
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 205.8 µs/object	# crc32:a50b90dc  nread=4905351  t=779.95933ms	# POLL·8 C1·1612 C1E·9230 C3·8628 C6·825
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 217.2 µs/object	# crc32:a50b90dc  nread=4905351  t=823.294689ms	# POLL·6 C1·1173 C1E·12130 C3·8071 C6·1314
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 150.6 µs/object	# crc32:a50b90dc  nread=4905351  t=570.613826ms	# POLL·19 C1·1121 C1E·14984 C3·3898 C6·622
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 149.4 µs/object	# crc32:a50b90dc  nread=4905351  t=566.189125ms	# POLL·23 C1·1141 C1E·14887 C3·3883 C6·655
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 151.6 µs/object	# crc32:a50b90dc  nread=4905351  t=574.709645ms	# POLL·12 C1·1032 C1E·14151 C3·4452 C6·534
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 149.2 µs/object	# crc32:a50b90dc  nread=4905351  t=565.583996ms	# POLL·14 C1·967 C1E·14846 C3·3981 C6·465
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 153.5 µs/object	# crc32:a50b90dc  nread=4905351  t=581.67007ms	# POLL·20 C1·906 C1E·14728 C3·3997 C6·728

# 1 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 10000	4658.2 req/s  214.676 latency-µs/object	# POLL·13 C1·3274 C1E·42422 C3·30049 C6·4428
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 10000	5422.0 req/s  184.435 latency-µs/object	# POLL·19 C1·9973 C1E·43393 C3·26716 C6·2832
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 10000	4800.6 req/s  208.307 latency-µs/object	# POLL·9 C1·4708 C1E·46816 C3·27978 C6·3581
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 10000	4515.2 req/s  221.472 latency-µs/object	# POLL·8 C1·1596 C1E·42989 C3·31128 C6·4757
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 10000	4959.1 req/s  201.650 latency-µs/object	# POLL·14 C1·5946 C1E·40108 C3·27839 C6·4326

# 2 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	6503.8 req/s  307.512 latency-µs/object	# POLL·19 C1·1057 C1E·51604 C3·18828 C6·1962
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	6396.3 req/s  312.680 latency-µs/object	# POLL·8 C1·1261 C1E·50746 C3·19001 C6·1692
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	6513.0 req/s  307.078 latency-µs/object	# POLL·8 C1·1193 C1E·53679 C3·14812 C6·3680
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	6428.5 req/s  311.115 latency-µs/object	# POLL·9 C1·415 C1E·44335 C3·22146 C6·2056
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 10000	6345.6 req/s  315.179 latency-µs/object	# POLL·9 C1·1370 C1E·49555 C3·17928 C6·3301

# 3 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	6523.5 req/s  459.876 latency-µs/object	# POLL·3 C1·1343 C1E·52095 C3·17372 C6·1277
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	6542.5 req/s  458.537 latency-µs/object	# POLL·7 C1·1454 C1E·53940 C3·16305 C6·1999
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	6068.7 req/s  494.340 latency-µs/object	# POLL·16 C1·601 C1E·45018 C3·20079 C6·3676
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	6521.0 req/s  460.050 latency-µs/object	# POLL·12 C1·1739 C1E·52482 C3·17702 C6·1248
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5903.3 req/s  508.194 latency-µs/object	# POLL·6 C1·948 C1E·44039 C3·24254 C6·1626

# 4 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	6524.5 req/s  613.069 latency-µs/object	# POLL·11 C1·1663 C1E·53708 C3·16962 C6·1331
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	6542.2 req/s  611.418 latency-µs/object	# POLL·8 C1·1900 C1E·51101 C3·17784 C6·1536
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	6363.9 req/s  628.548 latency-µs/object	# POLL·16 C1·1776 C1E·50219 C3·17097 C6·2702
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	5915.3 req/s  676.208 latency-µs/object	# POLL·17 C1·538 C1E·36919 C3·27176 C6·1755
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	6475.3 req/s  617.733 latency-µs/object	# POLL·12 C1·1709 C1E·55644 C3·16536 C6·1479

# 8 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	6509.1 req/s  1229.053 latency-µs/object	# POLL·12 C1·1967 C1E·51901 C3·17253 C6·1585
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	6467.9 req/s  1236.878 latency-µs/object	# POLL·7 C1·986 C1E·53357 C3·17780 C6·1831
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	6519.2 req/s  1227.138 latency-µs/object	# POLL·7 C1·892 C1E·50530 C3·20708 C6·926
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	6466.7 req/s  1237.100 latency-µs/object	# POLL·10 C1·1234 C1E·55091 C3·15218 C6·2427
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	6380.9 req/s  1253.751 latency-µs/object	# POLL·20 C1·2114 C1E·48452 C3·19954 C6·1810

# 12 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·12 10000	6453.6 req/s  1859.433 latency-µs/object	# POLL·14 C1·1620 C1E·54192 C3·17432 C6·1604
Benchmarkneo/py(!log)/sqlite-zwrk.go·12 10000	6527.4 req/s  1838.418 latency-µs/object	# POLL·6 C1·969 C1E·53432 C3·16089 C6·2086
