>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 13:49:57 +0300
xnode:	kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
uname:	Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
cpu/[0-3]/freq: intel_pstate/performance [2.60GHz - 2.60GHz]
cpu/[0-3]/idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
WARNING: cpu: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
disk/sda: SanDisk X400 M.2  rev 0012  477G
nic/eth0: Intel Corporation Ethernet Connection I219-LM rev 21
nic/eth0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
nic/eth0/coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
nic/wlan0: Intel Corporation Wireless 8260 rev 3a
nic/wlan0/features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
nic/wlan0/coalesce: rxc: ?,  txc: ?
nic/wlan0/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/wlan0: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8.1-1579-g916782b6-dirty
sw/zodb:            5.3.0-12-g2115c90aa
sw/zeo:             5.1.1-7-gf9e4442d
sw/mysqlclient:     1.3.12
sw/wendelin.core:   v0.11-15-gf785ac0

*** cpu:

node:	deco
cluster:
Benchmarkpystone 1 218772 pystone/s	# POLL·0 C1·1 C1E·3 C3·13 C6·34 C7s·0 C8·61 C9·0 C10·4
Benchmarkpystone 1 219149 pystone/s	# POLL·0 C1·2 C1E·0 C3·4 C6·43 C7s·0 C8·63 C9·0 C10·17
Benchmarkpystone 1 221405 pystone/s	# POLL·0 C1·0 C1E·2 C3·9 C6·51 C7s·0 C8·57 C9·0 C10·5
Benchmarkpystone 1 223209 pystone/s	# POLL·1 C1·1 C1E·6 C3·9 C6·49 C7s·0 C8·56 C9·0 C10·4
Benchmarkpystone 1 213764 pystone/s	# POLL·0 C1·3 C1E·3 C3·12 C6·44 C7s·0 C8·70 C9·0 C10·9
Benchmarkfs1-zwrk.go·16 2000000	1587635.4 req/s  10.078 latency-µs/object	# POLL·1 C1·94 C1E·77 C3·28 C6·82 C7s·2 C8·32 C9·0 C10·1
Benchmarkfs1-zwrk.go·16 2000000	1591910.5 req/s  10.051 latency-µs/object	# POLL·0 C1·125 C1E·92 C3·37 C6·71 C7s·1 C8·26 C9·0 C10·1
Benchmarkfs1-zwrk.go·16 2000000	1585396.4 req/s  10.092 latency-µs/object	# POLL·0 C1·110 C1E·93 C3·13 C6·66 C7s·1 C8·25 C9·0 C10·0
Benchmarkfs1-zwrk.go·16 2000000	1584249.2 req/s  10.099 latency-µs/object	# POLL·2 C1·112 C1E·110 C3·17 C6·60 C7s·0 C8·24 C9·0 C10·0
Benchmarkfs1-zwrk.go·16 2000000	1585931.8 req/s  10.089 latency-µs/object	# POLL·5 C1·117 C1E·107 C3·27 C6·66 C7s·0 C8·18 C9·0 C10·0

*** ZEO
Benchmarkzeo/py/fs1-zhash.py 3789 341.9 µs/object	# crc32:a50b90dc  nread=4905351  t=1.296s	# POLL·5 C1·47321 C1E·3588 C3·3459 C6·385 C7s·1 C8·252 C9·0 C10·68
Benchmarkzeo/py/fs1-zhash.py 3789 378.5 µs/object	# crc32:a50b90dc  nread=4905351  t=1.435s	# POLL·7 C1·45806 C1E·1972 C3·2853 C6·994 C7s·0 C8·175 C9·0 C10·89
Benchmarkzeo/py/fs1-zhash.py 3789 370.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.403s	# POLL·3 C1·45469 C1E·2032 C3·3120 C6·747 C7s·0 C8·174 C9·0 C10·77
Benchmarkzeo/py/fs1-zhash.py 3789 355.2 µs/object	# crc32:a50b90dc  nread=4905351  t=1.346s	# POLL·2 C1·45649 C1E·2458 C3·3227 C6·643 C7s·0 C8·152 C9·0 C10·75
Benchmarkzeo/py/fs1-zhash.py 3789 365.9 µs/object	# crc32:a50b90dc  nread=4905351  t=1.387s	# POLL·3 C1·44398 C1E·1172 C3·3670 C6·156 C7s·0 C8·175 C9·0 C10·91

Benchmarkzeo/py/fs1-zhash.go 3789 105.2 µs/object	# crc32:a50b90dc  nread=4905351  t=398.616127ms	# POLL·5 C1·5438 C1E·12575 C3·893 C6·486 C7s·3 C8·26 C9·0 C10·1
Benchmarkzeo/py/fs1-zhash.go 3789 106.2 µs/object	# crc32:a50b90dc  nread=4905351  t=402.671073ms	# POLL·4 C1·4683 C1E·12546 C3·262 C6·1312 C7s·0 C8·562 C9·0 C10·0
Benchmarkzeo/py/fs1-zhash.go 3789 105.6 µs/object	# crc32:a50b90dc  nread=4905351  t=400.330128ms	# POLL·2 C1·5444 C1E·12807 C3·766 C6·279 C7s·1 C8·118 C9·0 C10·0
Benchmarkzeo/py/fs1-zhash.go 3789 105.0 µs/object	# crc32:a50b90dc  nread=4905351  t=397.764056ms	# POLL·2 C1·5521 C1E·12433 C3·180 C6·961 C7s·1 C8·261 C9·0 C10·0
Benchmarkzeo/py/fs1-zhash.go 3789 106.0 µs/object	# crc32:a50b90dc  nread=4905351  t=401.608812ms	# POLL·5 C1·5402 C1E·12385 C3·606 C6·648 C7s·0 C8·399 C9·0 C10·0
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 58.7 µs/object	# crc32:a50b90dc  nread=4905351  t=222.428571ms	# POLL·47 C1·3221 C1E·7403 C3·136 C6·121 C7s·0 C8·17 C9·0 C10·0
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 59.3 µs/object	# crc32:a50b90dc  nread=4905351  t=224.772541ms	# POLL·32 C1·3365 C1E·7514 C3·81 C6·106 C7s·0 C8·9 C9·0 C10·1
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 58.7 µs/object	# crc32:a50b90dc  nread=4905351  t=222.644476ms	# POLL·53 C1·3251 C1E·7108 C3·141 C6·120 C7s·0 C8·39 C9·0 C10·0
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 59.2 µs/object	# crc32:a50b90dc  nread=4905351  t=224.266784ms	# POLL·35 C1·3320 C1E·7400 C3·124 C6·110 C7s·0 C8·8 C9·0 C10·0
Benchmarkzeo/py/fs1-zhash.go+prefetch128 3789 58.6 µs/object	# crc32:a50b90dc  nread=4905351  t=222.098003ms	# POLL·31 C1·3216 C1E·7438 C3·92 C6·239 C7s·0 C8·15 C9·0 C10·0

# 1 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·1 10000	9730.4 req/s  102.770 latency-µs/object	# POLL·3 C1·21415 C1E·44363 C3·1598 C6·2604 C7s·0 C8·279 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·1 10000	9715.4 req/s  102.930 latency-µs/object	# POLL·14 C1·20259 C1E·45058 C3·1318 C6·2478 C7s·0 C8·1233 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·1 10000	9718.8 req/s  102.893 latency-µs/object	# POLL·10 C1·20939 C1E·44952 C3·1695 C6·2620 C7s·2 C8·137 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·1 10000	9653.9 req/s  103.585 latency-µs/object	# POLL·5 C1·19882 C1E·45141 C3·2606 C6·2721 C7s·1 C8·25 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·1 10000	9706.3 req/s  103.026 latency-µs/object	# POLL·11 C1·20419 C1E·44270 C3·1374 C6·3422 C7s·1 C8·868 C9·0 C10·0

# 2 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·2 20000	12193.3 req/s  164.025 latency-µs/object	# POLL·31 C1·12047 C1E·111418 C3·1878 C6·2462 C7s·1 C8·27 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·2 20000	12158.0 req/s  164.501 latency-µs/object	# POLL·39 C1·13692 C1E·111381 C3·980 C6·1908 C7s·2 C8·223 C9·0 C10·2
Benchmarkzeo/py/fs1-zwrk.go·2 20000	12086.6 req/s  165.472 latency-µs/object	# POLL·26 C1·14240 C1E·113490 C3·1069 C6·1910 C7s·0 C8·21 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·2 20000	12188.3 req/s  164.092 latency-µs/object	# POLL·32 C1·12843 C1E·113025 C3·1757 C6·1594 C7s·1 C8·262 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·2 20000	12227.5 req/s  163.565 latency-µs/object	# POLL·34 C1·14129 C1E·112187 C3·1797 C6·1256 C7s·2 C8·582 C9·0 C10·2

# 3 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·3 20000	14313.4 req/s  209.594 latency-µs/object	# POLL·31 C1·7435 C1E·101256 C3·193 C6·233 C7s·0 C8·1394 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·3 20000	14274.4 req/s  210.167 latency-µs/object	# POLL·39 C1·6954 C1E·101975 C3·990 C6·619 C7s·0 C8·40 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·3 20000	14183.8 req/s  211.508 latency-µs/object	# POLL·42 C1·7444 C1E·101869 C3·454 C6·826 C7s·0 C8·14 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·3 20000	14166.3 req/s  211.770 latency-µs/object	# POLL·21 C1·7473 C1E·101668 C3·242 C6·1270 C7s·0 C8·19 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·3 20000	14229.0 req/s  210.837 latency-µs/object	# POLL·31 C1·7264 C1E·102114 C3·466 C6·263 C7s·1 C8·360 C9·0 C10·0

# 4 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·4 20000	14814.1 req/s  270.012 latency-µs/object	# POLL·42 C1·7766 C1E·100748 C3·545 C6·1504 C7s·2 C8·77 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·4 20000	14903.8 req/s  268.388 latency-µs/object	# POLL·27 C1·7879 C1E·99735 C3·678 C6·1228 C7s·4 C8·1107 C9·0 C10·1
Benchmarkzeo/py/fs1-zwrk.go·4 20000	14920.1 req/s  268.095 latency-µs/object	# POLL·41 C1·8332 C1E·100148 C3·1091 C6·1045 C7s·1 C8·14 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·4 20000	14843.3 req/s  269.482 latency-µs/object	# POLL·28 C1·8272 C1E·100394 C3·1290 C6·829 C7s·1 C8·23 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·4 20000	14871.9 req/s  268.964 latency-µs/object	# POLL·43 C1·8343 C1E·99808 C3·552 C6·1843 C7s·0 C8·112 C9·0 C10·0

# 8 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·8 20000	15627.5 req/s  511.919 latency-µs/object	# POLL·38 C1·12191 C1E·94736 C3·449 C6·971 C7s·0 C8·2108 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·8 20000	15640.6 req/s  511.490 latency-µs/object	# POLL·51 C1·12008 C1E·94058 C3·890 C6·2282 C7s·0 C8·1484 C9·0 C10·1
Benchmarkzeo/py/fs1-zwrk.go·8 20000	15627.0 req/s  511.935 latency-µs/object	# POLL·31 C1·12986 C1E·94681 C3·1332 C6·1623 C7s·0 C8·196 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·8 20000	15665.4 req/s  510.681 latency-µs/object	# POLL·61 C1·12881 C1E·93649 C3·1644 C6·1881 C7s·0 C8·776 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·8 20000	15626.0 req/s  511.966 latency-µs/object	# POLL·66 C1·12788 C1E·94334 C3·1132 C6·2475 C7s·0 C8·78 C9·0 C10·0

# 12 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·12 20000	15846.2 req/s  757.278 latency-µs/object	# POLL·77 C1·11990 C1E·95296 C3·1306 C6·1058 C7s·0 C8·304 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·12 20000	15964.2 req/s  751.683 latency-µs/object	# POLL·84 C1·12482 C1E·94385 C3·1750 C6·1036 C7s·1 C8·262 C9·0 C10·1
Benchmarkzeo/py/fs1-zwrk.go·12 20000	15764.8 req/s  761.187 latency-µs/object	# POLL·47 C1·12210 C1E·99128 C3·1341 C6·1441 C7s·1 C8·375 C9·0 C10·1
Benchmarkzeo/py/fs1-zwrk.go·12 20000	15877.3 req/s  755.798 latency-µs/object	# POLL·86 C1·11724 C1E·94730 C3·911 C6·2459 C7s·0 C8·75 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·12 20000	15972.6 req/s  751.287 latency-µs/object	# POLL·83 C1·12778 C1E·93283 C3·953 C6·2538 C7s·0 C8·256 C9·0 C10·0

# 16 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·16 20000	16152.9 req/s  990.532 latency-µs/object	# POLL·91 C1·12414 C1E·93564 C3·807 C6·2322 C7s·0 C8·35 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·16 20000	16127.0 req/s  992.122 latency-µs/object	# POLL·95 C1·12065 C1E·94072 C3·1316 C6·1848 C7s·1 C8·142 C9·0 C10·1
Benchmarkzeo/py/fs1-zwrk.go·16 20000	16169.0 req/s  989.547 latency-µs/object	# POLL·114 C1·13214 C1E·93412 C3·1215 C6·1200 C7s·2 C8·278 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·16 20000	16083.8 req/s  994.791 latency-µs/object	# POLL·114 C1·12441 C1E·93876 C3·759 C6·1767 C7s·0 C8·498 C9·0 C10·0
Benchmarkzeo/py/fs1-zwrk.go·16 20000	16064.8 req/s  995.965 latency-µs/object	# POLL·114 C1·12614 C1E·92725 C3·931 C6·2000 C7s·0 C8·814 C9·0 C10·0

*** NEO/py sqlite
Benchmarkneo/py/sqlite-zhash.py 3789 393.1 µs/object	# crc32:a50b90dc  nread=4905351  t=1.490s	# POLL·0 C1·32322 C1E·8359 C3·3600 C6·2485 C7s·6 C8·510 C9·0 C10·66
Benchmarkneo/py/sqlite-zhash.py 3789 341.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.294s	# POLL·3 C1·28112 C1E·9301 C3·4643 C6·2010 C7s·0 C8·264 C9·0 C10·103
Benchmarkneo/py/sqlite-zhash.py 3789 340.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.290s	# POLL·0 C1·25274 C1E·10875 C3·5207 C6·1073 C7s·0 C8·224 C9·0 C10·81
Benchmarkneo/py/sqlite-zhash.py 3789 368.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.396s	# POLL·3 C1·41164 C1E·4430 C3·3468 C6·1788 C7s·0 C8·992 C9·0 C10·123
Benchmarkneo/py/sqlite-zhash.py 3789 373.8 µs/object	# crc32:a50b90dc  nread=4905351  t=1.417s	# POLL·7 C1·36200 C1E·7533 C3·2522 C6·1343 C7s·0 C8·476 C9·0 C10·176

Benchmarkneo/py/sqlite-zhash.go 3789 155.9 µs/object	# crc32:a50b90dc  nread=4905351  t=590.767596ms	# POLL·5 C1·3893 C1E·18371 C3·617 C6·175 C7s·0 C8·29 C9·0 C10·11
Benchmarkneo/py/sqlite-zhash.go 3789 153.7 µs/object	# crc32:a50b90dc  nread=4905351  t=582.433908ms	# POLL·2 C1·3834 C1E·18494 C3·450 C6·292 C7s·0 C8·18 C9·0 C10·0
Benchmarkneo/py/sqlite-zhash.go 3789 155.7 µs/object	# crc32:a50b90dc  nread=4905351  t=590.105459ms	# POLL·7 C1·3886 C1E·18349 C3·540 C6·319 C7s·0 C8·21 C9·0 C10·0
Benchmarkneo/py/sqlite-zhash.go 3789 157.6 µs/object	# crc32:a50b90dc  nread=4905351  t=597.405921ms	# POLL·6 C1·3828 C1E·18388 C3·483 C6·365 C7s·0 C8·25 C9·0 C10·1
Benchmarkneo/py/sqlite-zhash.go 3789 153.9 µs/object	# crc32:a50b90dc  nread=4905351  t=583.423084ms	# POLL·2 C1·3866 C1E·18446 C3·577 C6·248 C7s·0 C8·29 C9·0 C10·0
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 133.1 µs/object	# crc32:a50b90dc  nread=4905351  t=504.356002ms	# POLL·8 C1·735 C1E·18484 C3·174 C6·189 C7s·1 C8·112 C9·0 C10·1
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 132.5 µs/object	# crc32:a50b90dc  nread=4905351  t=502.065819ms	# POLL·13 C1·695 C1E·18326 C3·181 C6·159 C7s·0 C8·26 C9·0 C10·0
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 133.2 µs/object	# crc32:a50b90dc  nread=4905351  t=504.873622ms	# POLL·12 C1·855 C1E·18717 C3·197 C6·150 C7s·0 C8·10 C9·0 C10·0
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 132.8 µs/object	# crc32:a50b90dc  nread=4905351  t=503.258078ms	# POLL·21 C1·969 C1E·18570 C3·176 C6·233 C7s·1 C8·12 C9·0 C10·0
Benchmarkneo/py/sqlite-zhash.go+prefetch128 3789 134.4 µs/object	# crc32:a50b90dc  nread=4905351  t=509.292152ms	# POLL·11 C1·792 C1E·18443 C3·159 C6·236 C7s·0 C8·44 C9·0 C10·1

# 1 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·1 10000	6514.7 req/s  153.498 latency-µs/object	# POLL·10 C1·13963 C1E·67371 C3·1811 C6·592 C7s·0 C8·110 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·1 10000	6378.7 req/s  156.772 latency-µs/object	# POLL·12 C1·14076 C1E·67027 C3·2040 C6·778 C7s·0 C8·55 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·1 10000	6431.3 req/s  155.489 latency-µs/object	# POLL·8 C1·13992 C1E·67016 C3·1941 C6·873 C7s·1 C8·37 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·1 10000	6441.0 req/s  155.254 latency-µs/object	# POLL·6 C1·14089 C1E·67274 C3·1865 C6·593 C7s·0 C8·63 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·1 10000	6481.6 req/s  154.283 latency-µs/object	# POLL·10 C1·13976 C1E·67006 C3·2243 C6·646 C7s·4 C8·33 C9·0 C10·0

# 2 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·2 10000	7432.6 req/s  269.084 latency-µs/object	# POLL·6 C1·3961 C1E·68288 C3·1056 C6·337 C7s·0 C8·55 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·2 10000	7445.9 req/s  268.606 latency-µs/object	# POLL·12 C1·3982 C1E·68686 C3·833 C6·321 C7s·0 C8·50 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·2 10000	7403.6 req/s  270.137 latency-µs/object	# POLL·8 C1·3914 C1E·68061 C3·914 C6·590 C7s·0 C8·21 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·2 10000	7452.8 req/s  268.357 latency-µs/object	# POLL·10 C1·3952 C1E·68525 C3·909 C6·375 C7s·0 C8·19 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·2 10000	7451.1 req/s  268.418 latency-µs/object	# POLL·3 C1·3970 C1E·68460 C3·1042 C6·321 C7s·0 C8·29 C9·0 C10·0

# 3 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·3 10000	7342.7 req/s  408.570 latency-µs/object	# POLL·12 C1·3951 C1E·68235 C3·1059 C6·349 C7s·0 C8·14 C9·0 C10·1
Benchmarkneo/py/sqlite-zwrk.go·3 10000	7418.7 req/s  404.385 latency-µs/object	# POLL·9 C1·3973 C1E·68578 C3·794 C6·328 C7s·1 C8·25 C9·3 C10·3
Benchmarkneo/py/sqlite-zwrk.go·3 10000	7370.9 req/s  407.005 latency-µs/object	# POLL·9 C1·4011 C1E·68362 C3·880 C6·309 C7s·0 C8·163 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·3 10000	7373.5 req/s  406.861 latency-µs/object	# POLL·8 C1·4021 C1E·68378 C3·914 C6·487 C7s·0 C8·68 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·3 10000	7323.8 req/s  409.622 latency-µs/object	# POLL·14 C1·3947 C1E·68666 C3·901 C6·238 C7s·0 C8·14 C9·0 C10·0

# 4 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7300.9 req/s  547.877 latency-µs/object	# POLL·9 C1·3973 C1E·68425 C3·826 C6·331 C7s·0 C8·6 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7402.6 req/s  540.352 latency-µs/object	# POLL·9 C1·3945 C1E·68533 C3·783 C6·477 C7s·0 C8·68 C9·0 C10·1
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7351.5 req/s  544.109 latency-µs/object	# POLL·11 C1·3947 C1E·68650 C3·903 C6·322 C7s·0 C8·14 C9·0 C10·1
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7365.5 req/s  543.075 latency-µs/object	# POLL·8 C1·3955 C1E·68691 C3·840 C6·312 C7s·2 C8·61 C9·0 C10·0
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7199.3 req/s  555.607 latency-µs/object	# POLL·6 C1·4009 C1E·68637 C3·815 C6·369 C7s·0 C8·53 C9·0 C10·1

# 8 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·8 10000	7293.1 req/s  1096.927 latency-µs/object	# POLL·10 C1·4017 C1E·68557 C3·849 C6·501 C7s·1 C8·31 C9·0 C10·1
Benchmarkneo/py/sqlite-zwrk.go·8 10000	7233.5 req/s  1105.969 latency-µs/object	# POLL·7 C1·4052 C1E·68691 C3·852 C6·412 C7s·0 C8·93 C9·0 C10·8
Benchmarkneo/py/sqlite-zwrk.go·8 10000	7308.2 req/s  1094.657 latency-µs/object	# POLL·10 C1·4078 C1E·68734 C3·794 C6·343 C7s·0 C8·123 C9·0 C10·48
Benchmarkneo/py/sqlite-zwrk.go·8 10000	7343.6 req/s  1089.389 latency-µs/object	# POLL·8 C1·3939 C1E·68394 C3·854 C6·336 C7s·0 C8·128 C9·0 C10·39
Benchmarkneo/py/sqlite-zwrk.go·8 10000	7391.9 req/s  1082.267 latency-µs/object	# POLL·10 C1·4017 C1E·68568 C3·879 C6·336 C7s·0 C8·155 C9·0 C10·125

# 12 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·12 10000	7244.0 req/s  1656.548 latency-µs/object	# POLL·11 C1·4083 C1E·93573 C3·937 C6·428 C7s·0 C8·115 C9·0 C10·94
Benchmarkneo/py/sqlite-zwrk.go·12 10000	7158.8 req/s  1676.270 latency-µs/object	# POLL·12 C1·3995 C1E·66464 C3·1453 C6·612 C7s·0 C8·108 C9·0 C10·66
Benchmarkneo/py/sqlite-zwrk.go·12 10000	7259.2 req/s  1653.082 latency-µs/object	# POLL·15 C1·4125 C1E·67875 C3·1182 C6·544 C7s·3 C8·299 C9·0 C10·211
Benchmarkneo/py/sqlite-zwrk.go·12 10000	7367.7 req/s  1628.728 latency-µs/object	# POLL·19 C1·4083 C1E·68724 C3·884 C6·416 C7s·0 C8·122 C9·0 C10·99
Benchmarkneo/py/sqlite-zwrk.go·12 10000	7384.2 req/s  1625.083 latency-µs/object	# POLL·8 C1·4042 C1E·68848 C3·713 C6·346 C7s·0 C8·162 C9·0 C10·79

# 16 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·16 10000	7353.1 req/s  2175.965 latency-µs/object	# POLL·8 C1·4004 C1E·69034 C3·792 C6·382 C7s·0 C8·266 C9·0 C10·143
Benchmarkneo/py/sqlite-zwrk.go·16 10000	7427.4 req/s  2154.180 latency-µs/object	# POLL·11 C1·4063 C1E·68862 C3·723 C6·336 C7s·0 C8·278 C9·0 C10·88
Benchmarkneo/py/sqlite-zwrk.go·16 10000	7402.7 req/s  2161.367 latency-µs/object	# POLL·14 C1·4051 C1E·69077 C3·678 C6·414 C7s·3 C8·171 C9·0 C10·67
Benchmarkneo/py/sqlite-zwrk.go·16 10000	7435.5 req/s  2151.852 latency-µs/object	# POLL·10 C1·4032 C1E·68896 C3·686 C6·319 C7s·0 C8·196 C9·0 C10·122
Benchmarkneo/py/sqlite-zwrk.go·16 10000	7399.9 req/s  2162.185 latency-µs/object	# POLL·10 C1·3985 C1E·69294 C3·621 C6·299 C7s·0 C8·187 C9·0 C10·101
2018-03-05 14:16:00.8371 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/py sqlite (logging disabled)
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 335.1 µs/object	# crc32:a50b90dc  nread=4905351  t=1.270s	# POLL·3 C1·40862 C1E·5623 C3·2730 C6·2569 C7s·0 C8·190 C9·0 C10·118
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 332.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.259s	# POLL·2 C1·28109 C1E·9306 C3·3335 C6·2498 C7s·0 C8·288 C9·0 C10·150
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 330.1 µs/object	# crc32:a50b90dc  nread=4905351  t=1.251s	# POLL·0 C1·32176 C1E·8788 C3·4724 C6·508 C7s·0 C8·235 C9·0 C10·113
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 330.2 µs/object	# crc32:a50b90dc  nread=4905351  t=1.251s	# POLL·5 C1·40989 C1E·5566 C3·3486 C6·2254 C7s·0 C8·217 C9·0 C10·125
Benchmarkneo/py(!log)/sqlite-zhash.py 3789 326.2 µs/object	# crc32:a50b90dc  nread=4905351  t=1.236s	# POLL·4 C1·25474 C1E·9691 C3·3554 C6·3305 C7s·0 C8·216 C9·0 C10·128

Benchmarkneo/py(!log)/sqlite-zhash.go 3789 136.8 µs/object	# crc32:a50b90dc  nread=4905351  t=518.654212ms	# POLL·2 C1·3908 C1E·18905 C3·136 C6·131 C7s·0 C8·22 C9·0 C10·4
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 135.5 µs/object	# crc32:a50b90dc  nread=4905351  t=513.555335ms	# POLL·12 C1·3867 C1E·18941 C3·141 C6·121 C7s·2 C8·21 C9·0 C10·0
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 135.4 µs/object	# crc32:a50b90dc  nread=4905351  t=513.327939ms	# POLL·7 C1·3869 C1E·18945 C3·109 C6·128 C7s·1 C8·16 C9·0 C10·0
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 133.9 µs/object	# crc32:a50b90dc  nread=4905351  t=507.549903ms	# POLL·1 C1·3928 C1E·18965 C3·78 C6·120 C7s·1 C8·14 C9·0 C10·0
Benchmarkneo/py(!log)/sqlite-zhash.go 3789 136.6 µs/object	# crc32:a50b90dc  nread=4905351  t=517.813461ms	# POLL·6 C1·3874 C1E·18981 C3·111 C6·103 C7s·3 C8·17 C9·0 C10·0
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 3789 110.6 µs/object	# crc32:a50b90dc  nread=4905351  t=419.290281ms	# POLL·16 C1·3561 C1E·15280 C3·423 C6·189 C7s·0 C8·28 C9·0 C10·0
