>>> bench-local
# Wed, 28 Feb 2018 14:05:12 +0200
# neotest@z600.ivan.nexedi.com (2401:5180:0:10::1 192.168.0.5 (+ 1·ipv4))
# Linux z600-COMP-2717 4.13.0-36-generic #40-Ubuntu SMP Fri Feb 16 20:07:48 UTC 2018 x86_64 x86_64 x86_64 GNU/Linux
# cpu: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz
# cpu[0-11]: freq: acpi-cpufreq/performance [2.66GHz - 2.66GHz]
# cpu[0-11]: idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
# cpu: WARNING: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
# sda: INTEL SSDSC2CT18  rev 335t 167.7G
# enp1s0: Broadcom Limited NetXtreme BCM5764M Gigabit Ethernet PCIe rev 10
# enp1s0: features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple !rxhash ...
# enp1s0: coalesce: rxc: 20μs/5f/0μs-irq/5f-irq,  txc: 72μs/53f/0μs-irq/5f-irq
# enp1s0: up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
# enp1s0: WARNING: RX coalesce latency is max 20μs - that will add to networked request-reply latency
# Python 2.7.12
# go version go1.10 linux/amd64
# sqlite 3.22.0 (py mod 2.6.0)
# mysqld  Ver 10.1.25-MariaDB-1 for debian-linux-gnu on x86_64 (Ubuntu 17.10)
# neo             : v1.8-1563-gfe8fd50-dirty
# zodb            : 5.3.0
# zeo             : 5.1.1
# mysqlclient     : 1.3.12
# wendelin.core   : 0.11

*** cpu:

Benchmarkz600-COMP-2717/pystone 1 114934 pystone/s	# POLL·0 C1·26 C1E·1 C3·26 C6·211
Benchmarkz600-COMP-2717/pystone 1 114526 pystone/s	# POLL·0 C1·36 C1E·1 C3·20 C6·206
Benchmarkz600-COMP-2717/pystone 1 114001 pystone/s	# POLL·0 C1·38 C1E·1 C3·32 C6·305
Benchmarkz600-COMP-2717/pystone 1 113904 pystone/s	# POLL·0 C1·36 C1E·2 C3·6 C6·219
Benchmarkz600-COMP-2717/pystone 1 114154 pystone/s	# POLL·0 C1·41 C1E·0 C3·21 C6·208
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go 3789 265.1 µs/object	# crc32:a50b90dc  nread=4905351  t=1.004746592s	# POLL·2 C1·68 C1E·8963 C3·9242 C6·2515
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go 3789 249.5 µs/object	# crc32:a50b90dc  nread=4905351  t=945.438016ms	# POLL·5 C1·121 C1E·8941 C3·10328 C6·1122
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go 3789 257.0 µs/object	# crc32:a50b90dc  nread=4905351  t=973.962718ms	# POLL·5 C1·120 C1E·8795 C3·9199 C6·2573
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go 3789 275.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.043258513s	# POLL·4 C1·63 C1E·6623 C3·11592 C6·1932
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go 3789 260.5 µs/object	# crc32:a50b90dc  nread=4905351  t=987.219277ms	# POLL·4 C1·76 C1E·9444 C3·9017 C6·2444
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go+prefetch128 3789 85.8 µs/object	# crc32:a50b90dc  nread=4905351  t=325.235228ms	# POLL·19 C1·1740 C1E·10659 C3·1435 C6·745
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go+prefetch128 3789 87.0 µs/object	# crc32:a50b90dc  nread=4905351  t=329.785589ms	# POLL·22 C1·1638 C1E·10610 C3·1725 C6·721
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go+prefetch128 3789 86.7 µs/object	# crc32:a50b90dc  nread=4905351  t=328.436532ms	# POLL·26 C1·2031 C1E·10872 C3·931 C6·1097
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go+prefetch128 3789 87.0 µs/object	# crc32:a50b90dc  nread=4905351  t=329.560959ms	# POLL·27 C1·1792 C1E·10805 C3·1046 C6·1196
Benchmarkz600-COMP-2717/zeo/py/fs1/zhash.go+prefetch128 3789 85.7 µs/object	# crc32:a50b90dc  nread=4905351  t=324.992037ms	# POLL·24 C1·1856 C1E·10418 C3·806 C6·1274

# 1 clients in parallel
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-1 10000	3884.9 req/s  257.405 latency-µs/object	# POLL·14 C1·280 C1E·33337 C3·32749 C6·8248
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-1 10000	3749.9 req/s  266.671 latency-µs/object	# POLL·18 C1·292 C1E·31419 C3·32926 C6·10211
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-1 5000	4011.5 req/s  249.284 latency-µs/object	# POLL·8 C1·142 C1E·19370 C3·22194 C6·5715
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-1 10000	3532.6 req/s  283.075 latency-µs/object	# POLL·23 C1·184 C1E·28258 C3·35636 C6·10287
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-1 10000	3772.3 req/s  265.090 latency-µs/object	# POLL·25 C1·202 C1E·29540 C3·33620 C6·10414

# 2 clients in parallel
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-2 10000	8150.7 req/s  245.377 latency-µs/object	# POLL·19 C1·613 C1E·44147 C3·13813 C6·2881
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-2 10000	8350.7 req/s  239.502 latency-µs/object	# POLL·17 C1·518 C1E·43696 C3·12133 C6·5127
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-2 10000	8390.4 req/s  238.367 latency-µs/object	# POLL·14 C1·574 C1E·44468 C3·13237 C6·3126
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-2 10000	8140.9 req/s  245.673 latency-µs/object	# POLL·24 C1·501 C1E·42653 C3·15297 C6·2995
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-2 10000	8179.2 req/s  244.524 latency-µs/object	# POLL·15 C1·471 C1E·45101 C3·11598 C6·4554

# 4 clients in parallel
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-4 10000	9453.0 req/s  423.148 latency-µs/object	# POLL·16 C1·2200 C1E·40835 C3·12137 C6·3457
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-4 10000	9490.6 req/s  421.470 latency-µs/object	# POLL·23 C1·2295 C1E·39058 C3·13061 C6·3708
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-4 10000	9419.1 req/s  424.669 latency-µs/object	# POLL·16 C1·1896 C1E·39931 C3·12415 C6·4000
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-4 10000	9604.2 req/s  416.483 latency-µs/object	# POLL·21 C1·1743 C1E·39706 C3·10350 C6·6087
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-4 10000	9626.9 req/s  415.501 latency-µs/object	# POLL·27 C1·2062 C1E·37865 C3·13615 C6·4169

# 8 clients in parallel
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-8 20000	10260.8 req/s  779.669 latency-µs/object	# POLL·65 C1·5949 C1E·99720 C3·13785 C6·10632
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-8 10000	9991.9 req/s  800.648 latency-µs/object	# POLL·34 C1·1908 C1E·38995 C3·10642 C6·6192
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-8 20000	10075.9 req/s  793.970 latency-µs/object	# POLL·59 C1·5459 C1E·99826 C3·14927 C6·10010
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-8 20000	10100.2 req/s  792.060 latency-µs/object	# POLL·19 C1·11372 C1E·100442 C3·17890 C6·4993
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-8 20000	10285.6 req/s  777.789 latency-µs/object	# POLL·52 C1·5076 C1E·100111 C3·12776 C6·10613

# 16 clients in parallel
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-16 20000	10529.2 req/s  1519.580 latency-µs/object	# POLL·65 C1·8943 C1E·97503 C3·13331 C6·10729
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-16 20000	10308.0 req/s  1552.189 latency-µs/object	# POLL·53 C1·7333 C1E·97419 C3·14266 C6·11331
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-16 20000	10611.6 req/s  1507.785 latency-µs/object	# POLL·57 C1·6810 C1E·98016 C3·13937 C6·10591
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-16 20000	10576.6 req/s  1512.775 latency-µs/object	# POLL·48 C1·8108 C1E·97051 C3·13113 C6·10916
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-16 20000	10398.9 req/s  1538.626 latency-µs/object	# POLL·56 C1·5493 C1E·99927 C3·13767 C6·10534

# 24 clients in parallel
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-24 20000	10458.6 req/s  2294.753 latency-µs/object	# POLL·64 C1·7042 C1E·98082 C3·14605 C6·11166
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-24 20000	10645.0 req/s  2254.570 latency-µs/object	# POLL·47 C1·9112 C1E·95267 C3·16443 C6·9968
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-24 20000	10412.5 req/s  2304.930 latency-µs/object	# POLL·58 C1·6469 C1E·98386 C3·12961 C6·12325
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-24 20000	10411.5 req/s  2305.146 latency-µs/object	# POLL·70 C1·8527 C1E·97976 C3·15398 C6·9492
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-24 20000	10573.6 req/s  2269.809 latency-µs/object	# POLL·66 C1·7540 C1E·98078 C3·14011 C6·11369

# 36 clients in parallel
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-36 10000	8319.1 req/s  4327.378 latency-µs/object	# POLL·21 C1·1004 C1E·45085 C3·12940 C6·2783
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-36 20000	10431.0 req/s  3451.244 latency-µs/object	# POLL·84 C1·8955 C1E·98595 C3·13505 C6·11289
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-36 20000	10436.0 req/s  3449.587 latency-µs/object	# POLL·60 C1·8155 C1E·98018 C3·14798 C6·11374
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-36 20000	10449.2 req/s  3445.233 latency-µs/object	# POLL·71 C1·9210 C1E·96392 C3·16089 C6·10069
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-36 20000	10384.7 req/s  3466.642 latency-µs/object	# POLL·64 C1·9355 C1E·97047 C3·16876 C6·8959

# 48 clients in parallel
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-48 20000	10455.4 req/s  4590.934 latency-µs/object	# POLL·74 C1·12171 C1E·95428 C3·15413 C6·9572
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-48 10000	8349.2 req/s  5749.057 latency-µs/object	# POLL·30 C1·1186 C1E·45022 C3·11342 C6·4515
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-48 10000	8303.9 req/s  5780.432 latency-µs/object	# POLL·17 C1·1026 C1E·43611 C3·15052 C6·2583
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-48 20000	10688.6 req/s  4490.764 latency-µs/object	# POLL·75 C1·9359 C1E·98522 C3·15217 C6·9118
Benchmarkz600-COMP-2717/zeo/py/fs1/zwrk.go-48 20000	10489.2 req/s  4576.119 latency-µs/object	# POLL·59 C1·11215 C1E·96823 C3·15474 C6·9581

*** NEO/py sqlite
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.py 3789 708.0 µs/object	# crc32:a50b90dc  nread=4905351  t=2.683s	# POLL·1 C1·197 C1E·32 C3·14894 C6·1009
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.py 3789 693.0 µs/object	# crc32:a50b90dc  nread=4905351  t=2.626s	# POLL·1 C1·84 C1E·15 C3·14929 C6·827
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.py 3789 690.8 µs/object	# crc32:a50b90dc  nread=4905351  t=2.618s	# POLL·0 C1·102 C1E·13 C3·15075 C6·654
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.py 3789 694.4 µs/object	# crc32:a50b90dc  nread=4905351  t=2.632s	# POLL·1 C1·101 C1E·7 C3·14598 C6·1291
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.py 3789 672.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.548s	# POLL·0 C1·369 C1E·57 C3·14474 C6·1335

Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go 3789 308.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.168421771s	# POLL·0 C1·45 C1E·8779 C3·8426 C6·3342
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go 3789 326.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.236526928s	# POLL·0 C1·64 C1E·9379 C3·5664 C6·5547
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go 3789 321.2 µs/object	# crc32:a50b90dc  nread=4905351  t=1.217250535s	# POLL·4 C1·53 C1E·9087 C3·10433 C6·1515
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go 3789 320.1 µs/object	# crc32:a50b90dc  nread=4905351  t=1.213214676s	# POLL·0 C1·56 C1E·9571 C3·8434 C6·3410
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go 3789 324.8 µs/object	# crc32:a50b90dc  nread=4905351  t=1.231012071s	# POLL·4 C1·49 C1E·8659 C3·8770 C6·3110
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go+prefetch128 3789 190.5 µs/object	# crc32:a50b90dc  nread=4905351  t=722.089671ms	# POLL·14 C1·1397 C1E·9772 C3·6018 C6·1538
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go+prefetch128 3789 190.0 µs/object	# crc32:a50b90dc  nread=4905351  t=720.113597ms	# POLL·8 C1·1235 C1E·9385 C3·6763 C6·1169
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go+prefetch128 3789 189.5 µs/object	# crc32:a50b90dc  nread=4905351  t=718.140859ms	# POLL·9 C1·1151 C1E·11281 C3·4037 C6·2701
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go+prefetch128 3789 185.7 µs/object	# crc32:a50b90dc  nread=4905351  t=703.833651ms	# POLL·11 C1·1435 C1E·11028 C3·4774 C6·1987
Benchmarkz600-COMP-2717/neo/py/sqlite/zhash.go+prefetch128 3789 189.1 µs/object	# crc32:a50b90dc  nread=4905351  t=716.772168ms	# POLL·10 C1·1334 C1E·11172 C3·3926 C6·2811

# 1 clients in parallel
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-1 5000	3128.5 req/s  319.646 latency-µs/object	# POLL·3 C1·58 C1E·23310 C3·19015 C6·6127
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-1 5000	3190.8 req/s  313.399 latency-µs/object	# POLL·7 C1·61 C1E·21399 C3·18223 C6·7781
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-1 5000	3407.9 req/s  293.435 latency-µs/object	# POLL·5 C1·54 C1E·25101 C3·17360 C6·6430
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-1 5000	3160.7 req/s  316.382 latency-µs/object	# POLL·3 C1·62 C1E·21952 C3·20316 C6·5809
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-1 5000	3135.7 req/s  318.905 latency-µs/object	# POLL·5 C1·67 C1E·20788 C3·23971 C6·5766

# 2 clients in parallel
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-2 10000	5027.0 req/s  397.855 latency-µs/object	# POLL·7 C1·144 C1E·32983 C3·21049 C6·11025
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-2 10000	5057.3 req/s  395.470 latency-µs/object	# POLL·5 C1·144 C1E·33080 C3·20285 C6·11901
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-2 10000	5025.9 req/s  397.937 latency-µs/object	# POLL·3 C1·91 C1E·32574 C3·24082 C6·8749
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-2 10000	5043.2 req/s  396.574 latency-µs/object	# POLL·4 C1·120 C1E·31855 C3·25964 C6·6891
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-2 10000	5025.5 req/s  397.967 latency-µs/object	# POLL·9 C1·134 C1E·31415 C3·26177 C6·8109

# 4 clients in parallel
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-4 10000	5002.5 req/s  799.597 latency-µs/object	# POLL·4 C1·96 C1E·33125 C3·22932 C6·9278
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-4 10000	5007.6 req/s  798.778 latency-µs/object	# POLL·14 C1·88 C1E·34591 C3·23531 C6·7314
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-4 10000	5104.4 req/s  783.632 latency-µs/object	# POLL·11 C1·117 C1E·34545 C3·26391 C6·7033
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-4 10000	5111.9 req/s  782.488 latency-µs/object	# POLL·4 C1·111 C1E·34841 C3·22469 C6·9103
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-4 10000	4985.6 req/s  802.313 latency-µs/object	# POLL·3 C1·95 C1E·32291 C3·27240 C6·8302

# 8 clients in parallel
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-8 10000	4980.3 req/s  1606.328 latency-µs/object	# POLL·9 C1·66 C1E·32259 C3·26053 C6·8631
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-8 10000	4877.1 req/s  1640.328 latency-µs/object	# POLL·9 C1·48 C1E·32066 C3·27134 C6·8089
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-8 10000	4975.9 req/s  1607.759 latency-µs/object	# POLL·4 C1·78 C1E·33957 C3·23150 C6·8923
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-8 10000	4983.3 req/s  1605.356 latency-µs/object	# POLL·8 C1·100 C1E·31672 C3·28676 C6·5118
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-8 10000	4952.9 req/s  1615.223 latency-µs/object	# POLL·5 C1·75 C1E·32077 C3·27024 C6·6017

# 16 clients in parallel
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-16 10000	5052.4 req/s  3166.828 latency-µs/object	# POLL·5 C1·119 C1E·32817 C3·28573 C6·5764
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-16 10000	5056.0 req/s  3164.532 latency-µs/object	# POLL·2 C1·98 C1E·32675 C3·25493 C6·7995
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-16 10000	4905.1 req/s  3261.918 latency-µs/object	# POLL·12 C1·109 C1E·31354 C3·26861 C6·7362
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-16 10000	4933.5 req/s  3243.151 latency-µs/object	# POLL·7 C1·114 C1E·30790 C3·28617 C6·7711
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-16 10000	4921.8 req/s  3250.844 latency-µs/object	# POLL·12 C1·102 C1E·32876 C3·28497 C6·6765

# 24 clients in parallel
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-24 10000	4925.3 req/s  4872.764 latency-µs/object	# POLL·3 C1·126 C1E·31844 C3·27396 C6·7487
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-24 10000	4864.6 req/s  4933.618 latency-µs/object	# POLL·9 C1·135 C1E·30855 C3·31846 C6·3920
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-24 10000	4947.0 req/s  4851.423 latency-µs/object	# POLL·6 C1·133 C1E·32932 C3·28262 C6·6223
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-24 10000	4882.0 req/s  4915.973 latency-µs/object	# POLL·11 C1·126 C1E·30913 C3·29447 C6·5619
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-24 10000	4945.9 req/s  4852.467 latency-µs/object	# POLL·5 C1·152 C1E·34022 C3·25989 C6·9020

# 36 clients in parallel
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-36 10000	4929.4 req/s  7303.111 latency-µs/object	# POLL·9 C1·107 C1E·33933 C3·23498 C6·11258
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-36 10000	4879.6 req/s  7377.608 latency-µs/object	# POLL·9 C1·129 C1E·31725 C3·33919 C6·3678
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-36 10000	4833.4 req/s  7448.188 latency-µs/object	# POLL·13 C1·95 C1E·29681 C3·32021 C6·4139
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-36 10000	4854.8 req/s  7415.289 latency-µs/object	# POLL·7 C1·95 C1E·32475 C3·26499 C6·9146
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-36 10000	4975.6 req/s  7235.253 latency-µs/object	# POLL·6 C1·138 C1E·33031 C3·27388 C6·7656

# 48 clients in parallel
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-48 10000	4862.9 req/s  9870.668 latency-µs/object	# POLL·15 C1·147 C1E·31978 C3·31426 C6·5549
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-48 10000	4950.4 req/s  9696.250 latency-µs/object	# POLL·12 C1·123 C1E·36522 C3·32032 C6·5375
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-48 10000	4993.9 req/s  9611.743 latency-µs/object	# POLL·13 C1·142 C1E·32173 C3·35421 C6·3841
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-48 10000	4859.7 req/s  9877.073 latency-µs/object	# POLL·10 C1·122 C1E·29117 C3·32091 C6·6376
Benchmarkz600-COMP-2717/neo/py/sqlite/zwrk.go-48 10000	4887.0 req/s  9822.020 latency-µs/object	# POLL·17 C1·88 C1E·32407 C3·31956 C6·6300
2018-02-28 14:44:00.4413 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/py sqlite (logging disabled)
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.py 3789 657.3 µs/object	# crc32:a50b90dc  nread=4905351  t=2.491s	# POLL·1 C1·95 C1E·21 C3·14869 C6·832
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.py 3789 658.9 µs/object	# crc32:a50b90dc  nread=4905351  t=2.497s	# POLL·1 C1·617 C1E·135 C3·13860 C6·2031
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.py 3789 673.8 µs/object	# crc32:a50b90dc  nread=4905351  t=2.554s	# POLL·0 C1·129 C1E·20 C3·15126 C6·472
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.py 3789 695.5 µs/object	# crc32:a50b90dc  nread=4905351  t=2.636s	# POLL·0 C1·30 C1E·8 C3·13579 C6·2023
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.py 3789 651.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.468s	# POLL·2 C1·741 C1E·136 C3·14283 C6·1558

Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go 3789 290.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.100099364s	# POLL·4 C1·76 C1E·11276 C3·5674 C6·4526
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go 3789 291.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.10422477s	# POLL·1 C1·76 C1E·11324 C3·6835 C6·3797
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go 3789 290.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.099131364s	# POLL·5 C1·39 C1E·9666 C3·9428 C6·1901
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go 3789 291.6 µs/object	# crc32:a50b90dc  nread=4905351  t=1.105248293s	# POLL·4 C1·63 C1E·10602 C3·6652 C6·4220
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go 3789 292.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.106552181s	# POLL·4 C1·53 C1E·9945 C3·7819 C6·3805
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go+prefetch128 3789 158.6 µs/object	# crc32:a50b90dc  nread=4905351  t=601.206027ms	# POLL·21 C1·1255 C1E·11955 C3·4941 C6·820
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go+prefetch128 3789 159.4 µs/object	# crc32:a50b90dc  nread=4905351  t=604.080722ms	# POLL·17 C1·1288 C1E·12382 C3·5066 C6·660
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go+prefetch128 3789 158.9 µs/object	# crc32:a50b90dc  nread=4905351  t=602.34995ms	# POLL·12 C1·1172 C1E·12659 C3·4135 C6·1201
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go+prefetch128 3789 162.1 µs/object	# crc32:a50b90dc  nread=4905351  t=614.463488ms	# POLL·12 C1·1367 C1E·11701 C3·5071 C6·930
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zhash.go+prefetch128 3789 162.2 µs/object	# crc32:a50b90dc  nread=4905351  t=614.826ms	# POLL·11 C1·1230 C1E·11726 C3·4845 C6·1108

# 1 clients in parallel
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-1 5000	3394.0 req/s  294.638 latency-µs/object	# POLL·5 C1·73 C1E·25062 C3·26041 C6·3159
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-1 5000	3836.3 req/s  260.666 latency-µs/object	# POLL·7 C1·65 C1E·22858 C3·23420 C6·4102
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-1 5000	3666.6 req/s  272.730 latency-µs/object	# POLL·5 C1·81 C1E·21771 C3·23573 C6·2945
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-1 5000	3447.5 req/s  290.064 latency-µs/object	# POLL·3 C1·83 C1E·24821 C3·25274 C6·2999
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-1 5000	3515.4 req/s  284.464 latency-µs/object	# POLL·6 C1·69 C1E·25215 C3·24707 C6·3543

# 2 clients in parallel
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-2 10000	5918.0 req/s  337.951 latency-µs/object	# POLL·5 C1·138 C1E·37916 C3·26877 C6·3009
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-2 10000	5800.1 req/s  344.820 latency-µs/object	# POLL·6 C1·118 C1E·38052 C3·21809 C6·6022
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-2 10000	5791.3 req/s  345.348 latency-µs/object	# POLL·5 C1·94 C1E·41771 C3·21504 C6·5934
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-2 10000	5783.0 req/s  345.843 latency-µs/object	# POLL·5 C1·101 C1E·37347 C3·25772 C6·3553
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-2 10000	5787.7 req/s  345.560 latency-µs/object	# POLL·10 C1·155 C1E·36412 C3·26451 C6·3897

# 4 clients in parallel
Benchmarkz600-COMP-2717/neo/py(!log)/sqlite/zwrk.go-4 10000	5883.4 req/s  679.876 latency-µs/object	# POLL·7 C1·107 C1E·40761 C3·21449 C6·5428
